3.189999999999999780e-02
3.179183673469387905e-02
3.160000000000000309e-02
3.150000000000000022e-02
3.136734693877550606e-02
3.119999999999999857e-02
3.109999999999999917e-02
3.094285714285714695e-02
3.090000000000000038e-02
3.107346938775510173e-02
3.148163265306122560e-02
3.217959183673469586e-02
3.319387755102041343e-02
3.431224489795917793e-02
3.532857142857142446e-02
3.614489795918367221e-02
3.673061224489795884e-02
3.710000000000000103e-02
3.710000000000000103e-02
3.699999999999999817e-02
3.673673469387755269e-02
3.649999999999999772e-02
3.622040816326530660e-02
3.601224489795917805e-02
3.579999999999999849e-02
3.549591836734693889e-02
3.508775510204081849e-02
3.467959183673469115e-02
3.424285714285713739e-02
3.376326530612244747e-02
3.335510204081632707e-02
3.294693877551020667e-02
3.263877551020408219e-02
3.243061224489796057e-02
3.230000000000000232e-02
3.211428571428571327e-02
3.209999999999999659e-02
3.200000000000000067e-02
3.200000000000000067e-02
3.200000000000000067e-02
3.200000000000000067e-02
3.203469387755102094e-02
3.209999999999999659e-02
3.209999999999999659e-02
3.209999999999999659e-02
3.209999999999999659e-02
3.209999999999999659e-02
3.200000000000000067e-02
3.190816326530612063e-02
3.189999999999999780e-02
