2.067035835113031794e+00,2.095952241307793784e+00,2.070398564260731877e+00,2.090570771737851885e+00,2.072396735133592127e+00,2.086395631670044715e+00,2.073456106746522476e+00,2.083089792554186026e+00,2.073861398712414150e+00,2.080388413744079568e+00,2.073800477701526201e+00,2.078101361094886634e+00,2.073419538114289029e+00,2.076111571240847997e+00,2.072840952896959799e+00,2.074337830281394179e+00,2.072151075717235891e+00,2.072703863698187376e+00
2.069844539102045022e+00,2.099680464549887660e+00,2.075048562471815572e+00,2.096190097027236465e+00,2.078974470797580132e+00,2.093953980536650938e+00,2.081945023545574980e+00,2.092486289199745997e+00,2.084091934118010414e+00,2.091409518035810322e+00,2.085547257040029301e+00,2.090545409103493846e+00,2.086515176982747910e+00,2.089836868164817840e+00,2.087163466451583016e+00,2.089232428103397154e+00,2.087605946176558813e+00,2.088716514410170699e+00
2.036127774434625781e+00,2.066091734444538197e+00,2.041593062648278334e+00,2.062807649690289402e+00,2.045675726560193031e+00,2.060698276970623688e+00,2.048753937525163771e+00,2.059355160233641069e+00,2.051077738773372072e+00,2.058532586200392256e+00,2.052869252491496876e+00,2.058078318022195763e+00,2.054298185115122966e+00,2.057883457810032457e+00,2.055517213681902433e+00,2.057916694931165136e+00,2.056661514524809498e+00,2.058134062142747300e+00
2.052675004327007002e+00,2.082046224305132753e+00,2.056945550153397306e+00,2.077567564510506060e+00,2.059828678376569133e+00,2.074250286814224520e+00,2.061721723682030216e+00,2.071756539326703006e+00,2.062922450449859557e+00,2.069835059002714139e+00,2.063623161235319081e+00,2.068291310437078145e+00,2.063971029619197761e+00,2.067021416973167547e+00,2.064116929019960356e+00,2.065982890971623132e+00,2.064178081485576577e+00,2.065112784628644338e+00
2.047590281601428419e+00,2.077429198419166845e+00,2.052783636582113491e+00,2.073859420116642038e+00,2.056574705815147563e+00,2.071448956947116393e+00,2.059363656740243353e+00,2.069839489194880588e+00,2.061446571468093403e+00,2.068805952339440424e+00,2.063059602910106705e+00,2.068203787549941275e+00,2.064365529512228292e+00,2.067891607265222031e+00,2.065434546413764227e+00,2.067726473330618209e+00,2.066314236637082136e+00,2.067626436628693387e+00
1.876688804136965372e+00,1.909699383232746239e+00,1.888399006651175771e+00,1.912630404660206729e+00,1.898636076766700764e+00,1.916634894517689203e+00,1.907783421592570638e+00,1.921340740381251910e+00,1.916108549180864706e+00,1.926493304934778106e+00,1.923838336583711950e+00,1.931974918313433154e+00,1.931192601940110887e+00,1.937710225214985593e+00,1.938289826677007444e+00,1.943569863473366466e+00,1.945155191810445494e+00,1.949423220760875042e+00
1.589543552640431123e+00,1.624729504349686993e+00,1.605924485154370362e+00,1.632265169995493981e+00,1.620732939693295682e+00,1.640887073303526122e+00,1.634535063608208549e+00,1.650366093392415578e+00,1.647689929373429285e+00,1.660449944957138380e+00,1.660354091071178040e+00,1.670885117461705871e+00,1.672601962055022096e+00,1.681491798306606444e+00,1.684510857056710442e+00,1.692164296111849042e+00,1.696155988900427181e+00,1.702827476711167076e+00
1.386744633330591947e+00,1.419107899082127755e+00,1.398011489324811008e+00,1.421722793462000034e+00,1.408024548867444770e+00,1.425738027735906854e+00,1.417278748873730398e+00,1.430755264068625854e+00,1.425938113746869407e+00,1.436353480609984690e+00,1.434079520885538139e+00,1.442310428902722208e+00,1.441882168561632094e+00,1.448565267248715704e+00,1.449480586002325211e+00,1.455003292780346680e+00,1.456883034011386524e+00,1.461483879949800446e+00
1.590655045920874144e+00,1.614998564208184106e+00,1.586049060243476916e+00,1.602010005466387499e+00,1.580493435340093900e+00,1.590337347772175836e+00,1.573787644654392359e+00,1.579107993559657697e+00,1.566063796942848363e+00,1.568355034400060966e+00,1.558006349259554169e+00,1.558301821650011076e+00,1.549835455022523734e+00,1.548532148015354659e+00,1.541162917179947023e+00,1.538371927625030722e+00,1.531660414446117446e+00,1.527665446268599903e+00
2.292366266423863763e+00,2.307003672695398855e+00,2.266952105701496745e+00,2.272137575650587049e+00,2.239029356246204472e+00,2.237911757655161260e+00,2.209917715589056364e+00,2.204402280566577499e+00,2.180108646037587139e+00,2.171572368418743793e+00,2.150227731647216700e+00,2.139989521904305469e+00,2.121087368446954002e+00,2.109804710236149461e+00,2.092471330871222612e+00,2.079974553819218475e+00,2.063437311240947203e+00,2.049670343700817465e+00
