4.959365947180683065e+01,4.959686149822172752e+01,4.958560873365026822e+01,4.958932175963467870e+01,4.957726404913061913e+01,4.958221481819609266e+01,4.956854605462640961e+01,4.957548329065306092e+01,4.955921555771423215e+01,4.956915323406258977e+01,4.954922409752179391e+01,4.956366135802299056e+01,4.953873555128856765e+01,4.955945844115068155e+01,4.952745102546779776e+01,4.955667690718298957e+01,4.951491800023924839e+01,4.955583573032901512e+01,4.950072354335432578e+01,4.955745509205138433e+01,4.948394754594330180e+01
5.003449711308690695e+01,5.004176455029979564e+01,5.003443454183154415e+01,5.004183970091076361e+01,5.003343442253051165e+01,5.004226342802642336e+01,5.003261431730869901e+01,5.004351640240649601e+01,5.003119548518144910e+01,5.004518529758427547e+01,5.002927896544608899e+01,5.004748111697684010e+01,5.002586659123178237e+01,5.004946784954025674e+01,5.002007391883616094e+01,5.005186754541366412e+01,5.001255446271143512e+01,5.005557742186737613e+01,5.000231142675254858e+01,5.006055765850462791e+01,4.998879829655896145e+01
4.951387989806518419e+01,4.951786925769781078e+01,4.950739078952667427e+01,4.951186550273548193e+01,4.950055517476856437e+01,4.950632106064509941e+01,4.949349384239506122e+01,4.950136245591922801e+01,4.948605640234804071e+01,4.949699107218987137e+01,4.947793862163752721e+01,4.949306811669664796e+01,4.946857444680232874e+01,4.948970165252607245e+01,4.945809097023182943e+01,4.948780128934095046e+01,4.944643605799858932e+01,4.948775857331726513e+01,4.943301542773647839e+01,4.949026994760287579e+01,4.941739595157093845e+01
4.959009114567845700e+01,4.959377546294889072e+01,4.958307913356519236e+01,4.958740592996575458e+01,4.957598274378478465e+01,4.958159334236435711e+01,4.956856936525564805e+01,4.957616715571229804e+01,4.956058907636966637e+01,4.957129823505381694e+01,4.955218733022395128e+01,4.956744959654193394e+01,4.954325124060937924e+01,4.956462175274999282e+01,4.953316169188106954e+01,4.956290316316116673e+01,4.952156416495429880e+01,4.956282899869469105e+01,4.950794236335939758e+01,4.956492375757080993e+01,4.949169348595988538e+01
4.955017153562028653e+01,4.956193428586799854e+01,4.955936374342218187e+01,4.957124092985160502e+01,4.956686295499680739e+01,4.957906089197305732e+01,4.957309523142495777e+01,4.958960331160852064e+01,4.958331141170930323e+01,4.960202962355095480e+01,4.958959567722268957e+01,4.960929532998773084e+01,4.958835436157566789e+01,4.961199655434413103e+01,4.958242782023832262e+01,4.961375066197294359e+01,4.957372897635908515e+01,4.961609782553655634e+01,4.956215198418912848e+01,4.961993915253295739e+01,4.954742904177251006e+01
4.678479024449585211e+01,4.679647517989565131e+01,4.679334770047471181e+01,4.680495915397258955e+01,4.680029184156148148e+01,4.681235112003038523e+01,4.680535903763419014e+01,4.681900446010154582e+01,4.680934577037233879e+01,4.682618227010953404e+01,4.681295850392710634e+01,4.683418309418689773e+01,4.681555909964927054e+01,4.684264030343806695e+01,4.681641921372236226e+01,4.685154668556606339e+01,4.681485296046776057e+01,4.686097697329865497e+01,4.681028493583946215e+01,4.687217714329334939e+01,4.680331986625976981e+01
4.048336230271058156e+01,4.049575657203702406e+01,4.049314216404041389e+01,4.050566554311003387e+01,4.050207151927713056e+01,4.051593357520651750e+01,4.051098990974943348e+01,4.052708199042788095e+01,4.051953257341421732e+01,4.053837902147312633e+01,4.052667155403459986e+01,4.054979108197572657e+01,4.053264769774094844e+01,4.056153113804289490e+01,4.053644714440073216e+01,4.057341132084052049e+01,4.053816848028756681e+01,4.058709497550665191e+01,4.053834527088554296e+01,4.060318125734325889e+01,4.053503404000501575e+01
3.382651992435700095e+01,3.382794003506328551e+01,3.381514586335078576e+01,3.381737743302862498e+01,3.380335994236433095e+01,3.380676247648572996e+01,3.379123712185129591e+01,3.379679445483291289e+01,3.377929515105606839e+01,3.378959226959833018e+01,3.377005335527978502e+01,3.378587903728078601e+01,3.376127408149973519e+01,3.378330551728470255e+01,3.375133950522338466e+01,3.378230543626887794e+01,3.374018645380383674e+01,3.378272340537206730e+01,3.372655298270550617e+01,3.378564777771514827e+01,3.371125369949155726e+01
3.440465346434096716e+01,3.438687490204897301e+01,3.435585784020025812e+01,3.434139428223992496e+01,3.431242070678448641e+01,3.430152893204363806e+01,3.427289983237491811e+01,3.426602411927402869e+01,3.423561615759208365e+01,3.423092922592500287e+01,3.419528862908284594e+01,3.419498793958108251e+01,3.415532188048914009e+01,3.416243173071560335e+01,3.411620187874834897e+01,3.413322047151955019e+01,3.407839332601671600e+01,3.410895320450211443e+01,3.404107154139071412e+01,3.408767608784753378e+01,3.400142092012040962e+01
4.644536249506704451e+01,4.642441093818377595e+01,4.638768461987648806e+01,4.636673978115775441e+01,4.633199691482235494e+01,4.631483792142097400e+01,4.628037431044042194e+01,4.626788746138610264e+01,4.623508297601394901e+01,4.623131926176635176e+01,4.619855417963072597e+01,4.619769871229034663e+01,4.615741312700839671e+01,4.616516339516155654e+01,4.612364053904315853e+01,4.614578331746336914e+01,4.609714145788368000e+01,4.613050059533975400e+01,4.606732847107605977e+01,4.611420486727296719e+01,4.602697891602987568e+01
