Lung_R Dose (Gy),Lung_R Value (% of 1462.670 cc),L_kidney Dose (Gy),L_kidney Value (% of 156.316 cc),R_DeepFemoral Dose (Gy),R_DeepFemoral Value (% of 6327.210 cc),L_AnteriorTib Dose (Gy),L_AnteriorTib Value (% of 1734.620 cc),L_Arm Region Dose (Gy),L_Arm Region Value (% of 1127.230 cc),L_InterIliac Dose (Gy),L_InterIliac Value (% of 2372.120 cc),R_PostTib Dose (Gy),R_PostTib Value (% of 1681.970 cc),Spleen Dose (Gy),Spleen Value (% of 153.090 cc),L_heart Dose (Gy),L_heart Value (% of 165.252 cc),Lung_L Dose (Gy),Lung_L Value (% of 1460.820 cc),Liver Dose (Gy),Liver Value (% of 1795.660 cc),Brain Dose (Gy),Brain Value (% of 1276.600 cc),R_Heart Dose (Gy),R_Heart Value (% of 147.662 cc),R_AnteriorTib Dose (Gy),R_AnteriorTib Value (% of 1752.930 cc),S_int Dose (Gy),S_int Value (% of 1231.790 cc),R_InterIliac Dose (Gy),R_InterIliac Value (% of 2566.170 cc),R_Arm Region Dose (Gy),R_Arm Region Value (% of 1074.610 cc),R_Kidney Dose (Gy),R_Kidney Value (% of 153.867 cc),L_DeepFemoral Dose (Gy),L_DeepFemoral Value (% of 6255.930 cc),Pancreas Dose (Gy),Pancreas Value (% of 129.320 cc),L_int Dose (Gy),L_int Value (% of 825.443 cc),Stomach Dose (Gy),Stomach Value (% of 282.426 cc),L_PostTib Dose (Gy),L_PostTib Value (% of 1853.340 cc),
47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,24.951809,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,0.000000,47.300000,39.999030,
47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,24.925911,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,0.000000,47.500000,39.952029,
47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,24.902266,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,0.000000,47.700000,39.900812,
47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,24.879071,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,0.000000,47.900000,39.852757,
48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,24.851485,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,0.000000,48.100000,39.800486,
48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,24.826376,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,0.000000,48.300000,39.753907,
48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,24.800141,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,0.000000,48.500000,39.710383,
48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,24.777396,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,0.000000,48.700000,39.665805,
48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,24.753188,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,0.000000,48.900000,39.622703,
49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,24.728754,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,0.000000,49.100000,39.574437,
49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,24.701843,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,0.000000,49.300000,39.528700,
49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,24.677635,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,0.000000,49.500000,39.482437,
49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,24.651175,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,0.000000,49.700000,39.432274,
49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,24.626629,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,0.000000,49.900000,39.382848,
50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,24.598592,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,0.000000,50.100000,39.335215,
50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,24.575848,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,0.000000,50.300000,39.289900,
50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,24.550513,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,0.000000,50.500000,39.241107,
50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,24.524503,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,0.000000,50.700000,39.196318,
50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,24.498944,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,0.000000,50.900000,39.151846,
51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,24.471132,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,0.000000,51.100000,39.108217,
51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,24.444109,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,0.000000,51.300000,39.063534,
51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,24.417987,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,0.000000,51.500000,39.020853,
51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,24.391526,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,0.000000,51.700000,38.978910,
51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,24.363940,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,0.000000,51.900000,38.932647,
52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,24.337592,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,0.000000,52.100000,38.886594,
52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,24.314398,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,0.000000,52.300000,38.844651,
52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,24.288388,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,0.000000,52.500000,38.803867,
52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,24.260576,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,0.000000,52.700000,38.761713,
52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,24.235355,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,0.000000,52.900000,38.716187,
53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,24.208219,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,0.000000,53.100000,38.670556,
53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,24.181195,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,0.000000,53.300000,38.627981,
53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,24.157212,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,0.000000,53.500000,38.582982,
53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,24.131653,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,0.000000,53.700000,38.540828,
53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,24.107444,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,0.000000,53.900000,38.499201,
54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,24.081772,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,0.000000,54.100000,38.453781,
54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,24.057226,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,0.000000,54.300000,38.410362,
54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,24.035495,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,0.000000,54.500000,38.363677,
54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,24.009035,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,0.000000,54.700000,38.320048,
54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,23.984939,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,0.000000,54.900000,38.276419,
55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,23.957916,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,0.000000,55.100000,38.235530,
55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,23.934608,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,0.000000,55.300000,38.191058,
55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,23.909612,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,0.000000,55.500000,38.147955,
55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,23.883940,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,0.000000,55.700000,38.105696,
55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,23.858155,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,0.000000,55.900000,38.065861,
56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,23.833496,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,0.000000,56.100000,38.022653,
56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,23.812778,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,0.000000,56.300000,37.975652,
56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,23.786318,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,0.000000,56.500000,37.930442,
56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,23.759070,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,0.000000,56.700000,37.883862,
56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,23.733961,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,0.000000,56.900000,37.840971,
57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,23.710653,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,0.000000,57.100000,37.796077,
57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,23.684531,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,0.000000,57.300000,37.753818,
57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,23.658633,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,0.000000,57.500000,37.707976,
57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,23.631385,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,0.000000,57.700000,37.662134,
57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,23.605262,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,0.000000,57.900000,37.615765,
58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,23.581054,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,0.000000,58.100000,37.574454,
58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,23.559661,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,0.000000,58.300000,37.527347,
58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,23.537254,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,0.000000,58.500000,37.487723,
