6.082123377349839544e-01,6.073903931209820861e-01,6.065695592916628964e-01,6.057498347459000509e-01,6.049312179845957038e-01,6.041137075106786103e-01,6.032973018291001299e-01,6.024819994468317841e-01,6.016677988728634796e-01,6.008546986181999561e-01,6.000426971958576772e-01,5.992317931208630544e-01,5.984219849102496713e-01,5.976132710830539541e-01,5.968056501603150599e-01,5.959991206650701034e-01,5.951936811223526025e-01,5.943893300591889250e-01,5.935860660045961801e-01,5.927838874895795529e-01,5.919827930471295296e-01,5.911827812122186776e-01,5.903838505217994248e-01,5.895859995148022836e-01,5.887892267321311879e-01,5.879935307166621605e-01,5.871989100132409822e-01,5.864053631686791945e-01,5.856128887317527676e-01,5.848214852531984365e-01,5.840311512857118137e-01,5.832418853839441697e-01,5.824536861045004343e-01,5.816665520059355332e-01,5.808804816487527223e-01
6.075530240420393691e-01,6.080904433126399500e-01,6.066252099709519285e-01,6.058837010112516630e-01,6.049494480915942329e-01,6.041188858355638347e-01,6.032959743680162967e-01,6.024798907095318956e-01,6.016655540116937484e-01,6.008524429048642812e-01,6.000404418988747324e-01,5.992295393067034182e-01,5.984197326417745044e-01,5.976110203624709349e-01,5.968034009866551859e-01,5.959968730372547929e-01,5.951914350393001651e-01,5.943870855198188918e-01,5.935838230078295252e-01,5.927816460343368066e-01,5.919805531323321102e-01,5.911805428367616910e-01,5.903816136835573491e-01,5.895837641843284516e-01,5.887869923695465690e-01,5.879912890543433912e-01,5.871965718559186698e-01,5.864020705022821023e-01,5.856033865584242548e-01,5.847726176776472107e-01,5.838407076570465426e-01,5.824858267352535091e-01,5.806878650077290649e-01,5.780082067535329271e-01,5.754097182804351895e-01
5.990995782817726267e-01,6.179572267172805944e-01,6.039715919062108584e-01,6.120838701253966674e-01,6.052647215829559668e-01,6.081841394098081999e-01,6.043678751565737528e-01,6.047171238686153139e-01,6.020269230878342315e-01,6.010968445284033956e-01,5.988105564184940111e-01,5.972980602937177919e-01,5.952142478866880859e-01,5.934960084107665512e-01,5.915216973332316774e-01,5.896705776303615698e-01,5.876304163895992305e-01,5.855680791711926902e-01,5.833616540740859113e-01,5.811206724627622222e-01,5.788129918583804212e-01,5.764934087928388351e-01,5.741379612835063595e-01,5.717611197274231616e-01,5.693542311764810959e-01,5.669402491408943590e-01,5.645473564133376421e-01,5.622181950531406347e-01,5.600014043575554101e-01,5.579275976091501166e-01,5.560231647022821910e-01,5.542687589048748142e-01,5.526417102674440196e-01,5.510913374415790100e-01,5.495858080349979025e-01
6.522940175856493106e-01,6.555971734896532954e-01,6.532027257853869617e-01,6.545712744144239759e-01,6.529893292555521978e-01,6.531834987558804428e-01,6.518889724574041811e-01,6.514859116829979646e-01,6.503665737916667355e-01,6.497222209371236179e-01,6.487518718769194059e-01,6.480610632493888357e-01,6.472546326869377253e-01,6.466280901845806728e-01,6.459591383027541989e-01,6.453573180887781646e-01,6.446766102703129775e-01,6.439520680568141531e-01,6.431143687048008761e-01,6.422048263328540285e-01,6.412222391984224723e-01,6.402159562938279924e-01,6.391984008742256362e-01,6.381849906195669053e-01,6.371556779335633136e-01,6.360852612574288134e-01,6.349390398685126335e-01,6.337013336754491188e-01,6.323712470105147254e-01,6.309715422812930408e-01,6.295281645383873359e-01,6.280521680342039392e-01,6.265457382685812870e-01,6.249763227659307363e-01,6.233225689525604407e-01
6.429627841489032880e-01,6.424191401968665227e-01,6.381262855100634512e-01,6.366249084351448539e-01,6.335136658007333166e-01,6.318317583498606060e-01,6.295034866412911878e-01,6.279234084396587701e-01,6.260903786421052608e-01,6.246319333846118704e-01,6.230517429046218414e-01,6.216265802973610644e-01,6.201095302033978740e-01,6.186312585358244576e-01,6.170850112067249871e-01,6.155544933605222591e-01,6.140150280161514873e-01,6.125311412621102791e-01,6.111070677657511885e-01,6.097775326556997832e-01,6.085367234979262019e-01,6.073856197409573943e-01,6.063035845113045053e-01,6.052757301869133855e-01,6.042820607657167775e-01,6.033090331129157269e-01,6.023435026838027673e-01,6.013722184632048773e-01,6.003805009121130354e-01,5.993489276330986604e-01,5.982545588390578706e-01,5.970794516173013600e-01,5.957928167858675961e-01,5.943989036870276355e-01,5.928549347426605998e-01
7.566008769777368137e-01,7.562587530658222423e-01,7.539872042617739023e-01,7.533494697315357147e-01,7.513742114925268112e-01,7.499060951341183223e-01,7.472190879505987704e-01,7.447986116717969507e-01,7.414600377299354061e-01,7.384363138777102487e-01,7.354332244621245573e-01,7.327986266449748598e-01,7.304866542390323625e-01,7.282735924797705263e-01,7.258353694719237303e-01,7.230395917177604437e-01,7.197024018383341160e-01,7.160661073370608865e-01,7.123628116416831357e-01,7.089990190118016233e-01,7.063084541057573773e-01,7.044784216298813906e-01,7.034967328428910482e-01,7.030383248631574267e-01,7.025385676352413622e-01,7.012526842229507285e-01,6.985053513572352379e-01,6.939106701561789103e-01,6.875649452848932031e-01,6.799996093526535779e-01,6.720733528442088822e-01,6.645729955883170614e-01,6.583371870485489330e-01,6.535740775577045802e-01,6.509946489362725686e-01
7.333372639257923487e-01,7.326934518141205999e-01,7.264881578069122270e-01,7.246945897973628981e-01,7.195959231072611706e-01,7.169621679758266808e-01,7.124442655070196695e-01,7.095671478533069898e-01,7.060012871899215003e-01,7.035472036428082054e-01,7.008159535807546581e-01,6.983181754899777660e-01,6.950947210943471122e-01,6.912457867561114799e-01,6.865098427124431968e-01,6.813591896465466258e-01,6.761583214518301910e-01,6.714812743223952385e-01,6.675988279235997025e-01,6.646774385274406560e-01,6.626150419403813441e-01,6.612493206480387631e-01,6.603320828861868330e-01,6.596666738011508491e-01,6.590993278931489563e-01,6.585533526801017334e-01,6.579960348253502955e-01,6.573812341221870748e-01,6.566678127919827190e-01,6.557603597096146597e-01,6.546497436053312358e-01,6.532752197741844569e-01,6.517611789715448412e-01,6.500397695867102810e-01,6.482905115895517545e-01
8.328951771391467362e-01,8.319517524905962746e-01,8.262395242541810125e-01,8.259815261576978207e-01,8.239335459836594211e-01,8.251818926267657783e-01,8.251587118584350344e-01,8.262437615334294883e-01,8.259987465143100449e-01,8.260141159204437145e-01,8.254829045186398151e-01,8.253818281636184917e-01,8.250602876393003937e-01,8.244388363503510897e-01,8.226992899454907970e-01,8.197488430476578269e-01,8.156475720860576484e-01,8.111776163395929551e-01,8.071488204706199765e-01,8.044505002653301595e-01,8.036109778443525364e-01,8.049067306763606489e-01,8.082407397939882499e-01,8.132725116572605550e-01,8.194308932388792988e-01,8.260575673134497032e-01,8.325090012014388918e-01,8.382919460570150694e-01,8.430919644795338286e-01,8.467890002378125613e-01,8.493431001101918731e-01,8.508120008079180785e-01,8.511531577540559779e-01,8.505038362785836137e-01,8.486708731833035868e-01
8.255474904732500452e-01,8.243779449704057294e-01,8.185323848904094701e-01,8.181969513536621053e-01,8.161783075154818157e-01,8.178657342886094250e-01,8.186295711594624436e-01,8.207049133028082588e-01,8.214055354946420140e-01,8.218157981493786624e-01,8.208133089597170473e-01,8.192482477421538789e-01,8.168524894837827510e-01,8.142151924925030704e-01,8.113331927328909510e-01,8.085764821150999149e-01,8.060251924046833993e-01,8.039170409897951064e-01,8.022506400813719241e-01,8.010326377640595297e-01,8.000961211975775589e-01,7.993532645699382710e-01,7.987767242749421737e-01,7.985268202064554899e-01,7.988377167979465732e-01,7.999127643674336374e-01,8.017780219395712615e-01,8.042373199499113223e-01,8.069070841367607105e-01,8.093842011373352241e-01,8.112463092453988667e-01,8.123372041529087761e-01,8.124215296320891344e-01,8.116563213773011487e-01,8.098372150311985429e-01
9.111045550542493654e-01,9.051605075616749874e-01,9.030528846196235193e-01,8.944168193171057046e-01,8.873901154410429593e-01,8.839136374659841699e-01,8.787596495034666333e-01,8.804766282153327905e-01,8.817119055728001031e-01,8.858316634576958171e-01,8.907888607966027994e-01,8.952651404234488464e-01,8.994843753084582616e-01,9.013401638399610727e-01,9.007507059677583028e-01,8.966247032147479645e-01,8.892673922852117885e-01,8.792251096663354915e-01,8.676444641396199309e-01,8.556501713233828355e-01,8.440844574312674764e-01,8.334183944620224826e-01,8.237949165986172551e-01,8.152398732966879003e-01,8.077422140070128487e-01,8.013410601193563521e-01,7.960540097788744163e-01,7.918611373097458328e-01,7.886265175976531205e-01,7.861463470022512778e-01,7.841310596348368689e-01,7.823672765143310226e-01,7.805926074453199970e-01,7.787717040559902770e-01,7.767410251184898584e-01
