2.668836346421850862e+02,2.644120556798002895e+02,2.640545881692552825e+02,2.624517273015918590e+02,2.617882763632154592e+02,2.606644058525273522e+02,2.598435910713075714e+02,2.588630745433330276e+02,2.577811534272532867e+02,2.566463311352882215e+02,2.551562216167711767e+02,2.538147027109162650e+02,2.520434276837433458e+02,2.508036627809757420e+02,2.489902135036975608e+02,2.481763720763868832e+02,2.462519732278193771e+02,2.460649878860098170e+02,2.436863290842571814e+02
3.095590532842417701e+02,3.072962266070250621e+02,3.071121698935961604e+02,3.055288360542976420e+02,3.049584179726613229e+02,3.035709209831242674e+02,3.025835055853045787e+02,3.010815343897368734e+02,2.997579129068541874e+02,2.982809840116377700e+02,2.969111004089562584e+02,2.957452048702148204e+02,2.945149991345892886e+02,2.937190140824852165e+02,2.924195485516784174e+02,2.918721769449973067e+02,2.899869058912995001e+02,2.897037266062504841e+02,2.866744077300637628e+02
3.113453643549564731e+02,3.100322784389300068e+02,3.100070178292654077e+02,3.088161666668931389e+02,3.086718260649469698e+02,3.072839411900652635e+02,3.064142844818738922e+02,3.049265726626617834e+02,3.034172783971462195e+02,3.018985173791798502e+02,3.004674155370346966e+02,2.992908612172255403e+02,2.984962539985343710e+02,2.979747229080745683e+02,2.975508020754398899e+02,2.973294428744605398e+02,2.959507838379772124e+02,2.954526356798506868e+02,2.917127130450625145e+02
2.984070345007487504e+02,2.974401395162474273e+02,2.972671615588007512e+02,2.963959977133342250e+02,2.958452721299904056e+02,2.950131105504809739e+02,2.943162336015741403e+02,2.936556669726067526e+02,2.932206557031470311e+02,2.926923133737643639e+02,2.922060317803154135e+02,2.913957255567126481e+02,2.902773608296976704e+02,2.890104103107800597e+02,2.873029301294615721e+02,2.860049010588891747e+02,2.841455558348476416e+02,2.834471191079176151e+02,2.814674589572809396e+02
3.299270006319405866e+02,3.289217415337291754e+02,3.290233018045635731e+02,3.292289561515883065e+02,3.288091951629737082e+02,3.273155954557069549e+02,3.260636713891578324e+02,3.245527324726380698e+02,3.241311244148030255e+02,3.242884105022182553e+02,3.246819210781192169e+02,3.251174131921583808e+02,3.246381883309733212e+02,3.238216980241181204e+02,3.218424363716711696e+02,3.201866975562867310e+02,3.169544113613220588e+02,3.160045426001198052e+02,3.109590245301416758e+02
3.557073213379264303e+02,3.522825095748755757e+02,3.518939718489481265e+02,3.490120411278047641e+02,3.479712859481003306e+02,3.456459134913246203e+02,3.443712592574785845e+02,3.426571085849276983e+02,3.414460806186726245e+02,3.402416243150320838e+02,3.391257943417436422e+02,3.382184654512199131e+02,3.371549804856173864e+02,3.364581999141296365e+02,3.354150182140279526e+02,3.349388905072362945e+02,3.336952831749567281e+02,3.334336740049553782e+02,3.315553855750707157e+02
3.467576611859293507e+02,3.449639914175206172e+02,3.444861125476966208e+02,3.427644035638741116e+02,3.418414049270510873e+02,3.401731304051240272e+02,3.389722071004351278e+02,3.374720451672488934e+02,3.362189652513708893e+02,3.349764382249098844e+02,3.338024575072980156e+02,3.327465689489777674e+02,3.315280353792494452e+02,3.304889370507586932e+02,3.290335472969447324e+02,3.280235609872562463e+02,3.263117436900800499e+02,3.256730559755968670e+02,3.236699947628682708e+02
3.279965688394185008e+02,3.261252023417072223e+02,3.259655734705609689e+02,3.246615687685160765e+02,3.242189859894457413e+02,3.233609434498490600e+02,3.228969400374988368e+02,3.223939941367458459e+02,3.221141773096682073e+02,3.218414742240911437e+02,3.216487544170111619e+02,3.213845088297985058e+02,3.210510140185386376e+02,3.206566954283176187e+02,3.201330873703569182e+02,3.196645497225513850e+02,3.188947170702087419e+02,3.185455116270287022e+02,3.169204076862909574e+02
3.477759842969524016e+02,3.465547609208088033e+02,3.458902308752378190e+02,3.449478898883604074e+02,3.440983971008621438e+02,3.433689094072047396e+02,3.427299615821087855e+02,3.423074980286987739e+02,3.419515651855750207e+02,3.417832021266390825e+02,3.414457249458841375e+02,3.411872277843814913e+02,3.403749067585926582e+02,3.396020601551087452e+02,3.380468919820565930e+02,3.368644750757596853e+02,3.346607595350997713e+02,3.340466865603480642e+02,3.310099298705413275e+02
3.436741043242006981e+02,3.404166219186131457e+02,3.401358312662663934e+02,3.382143894317184731e+02,3.376506767386198362e+02,3.366574459620915718e+02,3.360504063048916805e+02,3.353689660049189456e+02,3.345642767242470086e+02,3.337006755004068737e+02,3.324432788363446889e+02,3.313267408699450698e+02,3.296784104007720657e+02,3.286995752355373384e+02,3.270671636524803603e+02,3.266462905234514551e+02,3.254103584712956945e+02,3.254535909312850208e+02,3.246038374090202865e+02
3.398373993916250129e+02,3.379825727159939674e+02,3.379286183448416523e+02,3.365818038894618098e+02,3.362185114604498040e+02,3.352034707927957697e+02,3.345827868789845638e+02,3.337422294543824250e+02,3.329986822967347280e+02,3.322779641783765783e+02,3.314978263254133140e+02,3.308531271434014229e+02,3.299867471807246488e+02,3.293604991949559917e+02,3.283353923887099199e+02,3.278059451119040091e+02,3.266164644908867558e+02,3.264609253372305488e+02,3.249994865128160200e+02
3.368386078755357858e+02,3.350251453846539675e+02,3.347483704609750248e+02,3.337428914085853080e+02,3.333489434350638021e+02,3.326413968906986156e+02,3.322816799550556084e+02,3.313844428184528965e+02,3.306953321076253474e+02,3.294692414196210848e+02,3.282906049693167461e+02,3.269337129508402313e+02,3.255185689189797813e+02,3.243045944194949470e+02,3.229756131628304274e+02,3.220659067845053869e+02,3.211514958657551801e+02,3.207085510313703480e+02,3.202869015446478329e+02
3.309740196599993283e+02,3.304258734733131746e+02,3.307409721223048109e+02,3.294411333265016992e+02,3.290815514279038325e+02,3.273057854380955973e+02,3.262511593153536751e+02,3.245819737419554940e+02,3.234068142154717407e+02,3.222845388331385834e+02,3.214339293794121772e+02,3.208735241603632176e+02,3.204024301405390247e+02,3.201889134367033876e+02,3.199254593311146095e+02,3.199246880337967696e+02,3.195480666401571170e+02,3.196939836029131925e+02,3.188563053614590217e+02
3.316427838920693034e+02,3.290352245982609816e+02,3.289359652361094959e+02,3.273310185787346995e+02,3.267293801119001273e+02,3.250562982002184640e+02,3.237833447038370309e+02,3.220031623509095766e+02,3.205143573749717802e+02,3.191889973412419863e+02,3.180025133506433690e+02,3.172302796001681031e+02,3.162998174340026480e+02,3.157260552457369727e+02,3.147116380161082247e+02,3.141917879674685992e+02,3.126994952094963764e+02,3.125372215453779745e+02,3.101758587835253707e+02
3.491355083861881781e+02,3.471928450056897759e+02,3.467019184726366916e+02,3.456276171607102583e+02,3.450307584621401702e+02,3.442516906795035538e+02,3.436421027893036921e+02,3.428626110108083367e+02,3.420870214452758660e+02,3.411459930931814029e+02,3.400550308304479472e+02,3.389253292932925206e+02,3.375020333962623909e+02,3.363831721171789582e+02,3.347365857424974251e+02,3.340119059056767696e+02,3.322700219911857857e+02,3.322231749500070350e+02,3.304432810492697286e+02
3.335176702214382658e+02,3.307790262397996344e+02,3.305513325281322636e+02,3.290216849977654761e+02,3.286199703922044932e+02,3.277491824384627535e+02,3.272741403045942548e+02,3.264890240345262669e+02,3.257861276397268853e+02,3.248225341056082129e+02,3.238566257808113278e+02,3.228057794097682631e+02,3.217376898869329125e+02,3.208279972319385251e+02,3.197722638424181127e+02,3.191736444879642818e+02,3.180663190414583141e+02,3.179217654383153331e+02,3.165902656444571903e+02
3.227171788404485824e+02,3.217358834892462482e+02,3.216009461014407975e+02,3.206483135375987104e+02,3.201328169059649440e+02,3.190286750983372599e+02,3.181548166366709438e+02,3.169963346826352222e+02,3.160132050400908383e+02,3.150692070827331008e+02,3.142939402844331198e+02,3.137977638591517007e+02,3.134085605416720455e+02,3.134118331217865716e+02,3.133852867219209770e+02,3.137474314262495909e+02,3.139347475416811903e+02,3.144023784937901951e+02,3.146022040064793828e+02
3.328288152113964884e+02,3.309235771295561790e+02,3.306703193534476668e+02,3.293336203556070245e+02,3.287913779588658940e+02,3.276430369945833831e+02,3.268623724511502360e+02,3.257451171514833845e+02,3.247218628134074265e+02,3.235788599486587600e+02,3.223143519810234920e+02,3.211849201916866150e+02,3.197154583309947498e+02,3.187773633754952129e+02,3.171270153070033757e+02,3.166162207236756672e+02,3.146594881080534947e+02,3.147536154585123427e+02,3.121719182489438822e+02
3.423235058782468059e+02,3.413712015311217556e+02,3.412465927271675810e+02,3.405443144933451549e+02,3.402239607327757085e+02,3.394821040239443732e+02,3.388972884168504720e+02,3.380039270946413126e+02,3.371286193544199250e+02,3.360862556002431347e+02,3.349616908787073726e+02,3.338262864036893802e+02,3.325242963812331709e+02,3.313827738171602277e+02,3.299506531496905950e+02,3.289635160752060301e+02,3.273229496060034194e+02,3.268285987035490052e+02,3.246333520942031328e+02
3.249465751447023081e+02,3.230040292280309018e+02,3.227339129633077164e+02,3.213281368574363341e+02,3.207585041864597315e+02,3.195744690291231223e+02,3.187750924878675960e+02,3.176592727350239898e+02,3.166973754377308410e+02,3.156207623318811670e+02,3.145665930018951713e+02,3.135460217522291941e+02,3.124028405088683940e+02,3.114493417610946153e+02,3.101110231580886420e+02,3.092823553448250209e+02,3.075512116265974782e+02,3.070819219374581621e+02,3.046750165062115911e+02
3.157842881358136538e+02,3.145999298920781939e+02,3.144235757803190836e+02,3.137797729737848726e+02,3.134976561816263825e+02,3.130115395599207773e+02,3.126407511170065732e+02,3.120624179507836402e+02,3.115201928565498406e+02,3.107995163742585873e+02,3.100550834995950709e+02,3.092703769005664185e+02,3.083412519890654266e+02,3.076151894404040377e+02,3.064981515622677080e+02,3.059585267540636551e+02,3.045758982856745547e+02,3.043752913459406386e+02,3.025267177039580133e+02
3.278851656928381431e+02,3.256410142436718047e+02,3.254461545327872045e+02,3.239547500170094168e+02,3.235316699639838589e+02,3.225843065041751743e+02,3.220366535146872025e+02,3.212139100079344303e+02,3.203601721436313028e+02,3.193229652423466973e+02,3.179848213791308922e+02,3.166987188717967001e+02,3.149301896840045174e+02,3.136662921717687027e+02,3.117560819296357408e+02,3.108941155427614262e+02,3.091598514432791376e+02,3.089395818267362870e+02,3.073340768458087382e+02
3.363158532951945858e+02,3.342578236998895136e+02,3.340575190257865756e+02,3.323643946262718600e+02,3.317570608365822409e+02,3.303357006682688848e+02,3.294662365404650473e+02,3.282377098542113458e+02,3.272327631298961137e+02,3.261573996055142857e+02,3.250706224712108110e+02,3.240883836231780606e+02,3.228493529790662819e+02,3.218835103022430530e+02,3.203520361398115597e+02,3.194469918068698462e+02,3.174872317635212084e+02,3.169790843445901487e+02,3.143456829108891384e+02
3.308722269006157717e+02,3.287784548167421690e+02,3.282879164254239868e+02,3.268275622692165143e+02,3.260150316510190578e+02,3.246800327618466895e+02,3.236125308771975142e+02,3.221968398100609079e+02,3.209025532497212794e+02,3.194944920556475267e+02,3.181395798158768002e+02,3.169418312850831967e+02,3.157006378552007391e+02,3.148570995541054458e+02,3.137489383838642993e+02,3.132843797384727509e+02,3.121395188113409063e+02,3.120234415647808532e+02,3.105665425713928585e+02
3.274426196734995074e+02,3.256956358898417534e+02,3.253903836020054428e+02,3.239966945924895185e+02,3.233938440836695349e+02,3.222592186651184534e+02,3.215484304017260229e+02,3.206503422231031664e+02,3.199341104076956412e+02,3.192198100146929960e+02,3.184902448472266769e+02,3.178722394493873367e+02,3.170361329709159008e+02,3.164693672183207127e+02,3.153987523147143861e+02,3.149576665596200655e+02,3.134867527388469171e+02,3.133883975460685178e+02,3.113039235584985818e+02
3.273027865000894963e+02,3.257702921570066223e+02,3.254979701562377272e+02,3.242056918110131960e+02,3.235519967119799958e+02,3.223329435290161200e+02,3.214075319731546756e+02,3.202875367301872984e+02,3.192849598026965623e+02,3.183990766941120683e+02,3.174769664953039978e+02,3.169114863148709560e+02,3.160356323167891901e+02,3.157068473544807716e+02,3.146527871922590975e+02,3.144123653105328344e+02,3.129009515258172200e+02,3.128164181541931725e+02,3.105359637287973555e+02
3.325898643566877126e+02,3.306163833817585100e+02,3.302608127919212961e+02,3.287452446529035797e+02,3.280696038488604245e+02,3.268275935741030480e+02,3.259946856682311136e+02,3.248586186006500611e+02,3.238524694709767004e+02,3.226964052939666772e+02,3.214732769544900179e+02,3.202898673723662455e+02,3.188933538959162775e+02,3.178056226813889111e+02,3.162811828196512351e+02,3.154822137582573305e+02,3.137164301818846184e+02,3.135008809921448005e+02,3.111478369572685665e+02
3.359860572803087280e+02,3.344276292043588228e+02,3.342398725830527724e+02,3.329163621223304972e+02,3.324360792088732524e+02,3.312464102282069121e+02,3.305313901799867153e+02,3.294092618617265202e+02,3.285026380825001979e+02,3.274182988377269226e+02,3.263514552885145577e+02,3.253126779067333700e+02,3.240796959407870759e+02,3.231396396132304289e+02,3.216642941370394624e+02,3.209406529031647892e+02,3.190542365988176812e+02,3.187504014737153852e+02,3.161848538438006813e+02
3.226444671237996999e+02,3.210951867782117120e+02,3.206645973065565727e+02,3.194577117580664094e+02,3.187058242103811949e+02,3.176103822436446080e+02,3.167292768327703243e+02,3.157068587938708220e+02,3.148213375652190393e+02,3.139372579615304062e+02,3.131074213467339860e+02,3.123964237519659832e+02,3.115506374929373123e+02,3.109756797854549291e+02,3.099276046200188262e+02,3.094702527038250537e+02,3.079722485757232562e+02,3.077204192550194080e+02,3.054641885822334189e+02
3.169834509740854287e+02,3.148756452009310465e+02,3.144502362789204426e+02,3.129817189344338999e+02,3.122747332266271769e+02,3.112197530235415570e+02,3.104836532140806185e+02,3.096712346783116345e+02,3.089508065004011996e+02,3.082310095489420405e+02,3.074415188361390392e+02,3.066928665544303954e+02,3.057148836268032710e+02,3.049226479855231560e+02,3.036748223427478024e+02,3.030157413761756402e+02,3.014265968742538462e+02,3.012460845313637492e+02,2.991381190991345989e+02
3.241435640581917710e+02,3.220347954513889022e+02,3.217558049276947258e+02,3.198965215138587155e+02,3.191355360808991009e+02,3.174470697347888972e+02,3.163600684009424526e+02,3.148339720154921793e+02,3.135796143199481207e+02,3.122135782595704541e+02,3.108675363989813718e+02,3.096438956670690459e+02,3.081722833618799768e+02,3.071096661772430707e+02,3.054118267366264945e+02,3.046461128138677736e+02,3.025786567495739519e+02,3.023958700348703132e+02,2.996897192298305868e+02
3.265773519777668525e+02,3.247966944812752104e+02,3.243171407195096663e+02,3.229347366628380769e+02,3.221837049276124958e+02,3.209741865454533922e+02,3.201299791506514225e+02,3.190558321869099814e+02,3.181741945634111630e+02,3.172372479678222703e+02,3.163332764060767772e+02,3.155095338606735709e+02,3.145416354205827361e+02,3.137918250989804392e+02,3.126578332601439456e+02,3.120237854668392856e+02,3.105734205637876926e+02,3.102919285327998864e+02,3.082806087027910280e+02
3.139226581098384372e+02,3.118625478119298009e+02,3.116097047889896317e+02,3.100510919985437113e+02,3.095102551378015505e+02,3.082284316948557716e+02,3.075098022622362350e+02,3.063611648956986642e+02,3.054961927772661738e+02,3.044195510583459168e+02,3.034303115071875823e+02,3.024276429945783775e+02,3.013200863823039981e+02,3.004326024184588277e+02,2.991561783797110365e+02,2.984701497059125472e+02,2.968761668523112007e+02,2.965792125885393489e+02,2.943739726377302759e+02
3.163977252455190978e+02,3.156641330070873437e+02,3.155551283521945152e+02,3.149147041496298129e+02,3.145905315599512733e+02,3.140003708345960263e+02,3.135395552278674245e+02,3.129479484510674183e+02,3.123594227438227904e+02,3.117227607076004006e+02,3.109919925329716079e+02,3.103372814265536590e+02,3.094874130942389456e+02,3.089058670650649674e+02,3.079637667542411918e+02,3.075583137322083189e+02,3.064853504794869536e+02,3.063679825407320436e+02,3.050105471696012955e+02
3.193950774428116688e+02,3.175809064921037930e+02,3.171924072148536311e+02,3.157344318949329818e+02,3.149733614537153130e+02,3.136363919804620082e+02,3.126292470811678754e+02,3.113185107446463462e+02,3.101119735563387962e+02,3.088094730523977773e+02,3.074470483975857178e+02,3.062058668100581258e+02,3.047373369054285490e+02,3.036716909755191978e+02,3.020998323500140827e+02,3.013737149140354745e+02,2.995861280759841634e+02,2.994295967888355676e+02,2.971404885822186657e+02
3.242536646473626547e+02,3.222863586784425252e+02,3.219786319295919839e+02,3.204434880836545290e+02,3.198240171202182296e+02,3.185705134915124290e+02,3.177964088275551262e+02,3.167223965194988864e+02,3.158506925907660161e+02,3.148918167704499069e+02,3.139376666475968136e+02,3.130841553369841677e+02,3.120605718074602350e+02,3.113476548494260783e+02,3.102356880105620576e+02,3.097284803308566552e+02,3.084043621614246149e+02,3.082569218878991819e+02,3.064085728042542200e+02
3.178334784822836809e+02,3.156052968017726812e+02,3.152967264396469318e+02,3.136249573516204237e+02,3.129711278824836995e+02,3.116231251327849918e+02,3.107849630042967988e+02,3.096032213395826602e+02,3.086510777325017330e+02,3.075627016722617100e+02,3.065239439544737934e+02,3.055167092232005075e+02,3.043839587420171142e+02,3.034809917193513797e+02,3.021918114981960457e+02,3.014687210972562070e+02,2.998745948880401784e+02,2.995343604948116081e+02,2.973336180604439960e+02
3.108430517262913213e+02,3.096458270186925006e+02,3.094992023232300085e+02,3.084952714263833400e+02,3.080916657937531795e+02,3.071476354257563344e+02,3.065360865844216960e+02,3.056146049335757198e+02,3.048549408475494147e+02,3.039823259511632045e+02,3.031459148631634548e+02,3.023816777981689370e+02,3.015139302520223623e+02,3.009232448579143693e+02,3.000084960454713041e+02,2.996571478238847135e+02,2.986189857051408012e+02,2.985884118796065536e+02,2.973155012182425594e+02
3.093539733259025866e+02,3.074579621931848692e+02,3.071158227361688091e+02,3.056863664522331874e+02,3.050047493493489128e+02,3.037930802071626317e+02,3.029232229163479246e+02,3.018296440663074236e+02,3.008528067356788824e+02,2.998621041197040427e+02,2.988188372564956694e+02,2.979527581271633494e+02,2.968471685878569133e+02,2.961425974324848767e+02,2.949447454162414033e+02,2.944633913493923956e+02,2.930858957399996143e+02,2.929592507138852966e+02,2.911715551820475412e+02
3.199456647430728822e+02,3.180673758032276055e+02,3.177552611741296005e+02,3.162633148369470746e+02,3.156040066268962505e+02,3.143060725879193456e+02,3.134391081796222238e+02,3.122787245665114142e+02,3.113175416737440173e+02,3.103167396176381203e+02,3.093464571418734295e+02,3.085434838220807023e+02,3.075712253830121199e+02,3.069833280624254144e+02,3.059024436813826924e+02,3.055458549158580013e+02,3.041424711852426981e+02,3.041060743362198764e+02,3.020800441976265915e+02
