1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00
1.538784144106821739e+00,1.540877066134786144e+00,1.539584298349636615e+00,1.539649399609098746e+00,1.539423043143857583e+00,1.539394704301140226e+00,1.539382213683315292e+00,1.539380686245285457e+00,1.539380425989361978e+00,1.539380402510006185e+00,1.539380400390941706e+00,1.539380400265514037e+00,1.539380400259219739e+00,1.539380400259003912e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258998360e+00,1.539380400258999693e+00,1.539380400259050985e+00,1.539380400260592863e+00,1.539380400292944540e+00,1.539380400857377262e+00,1.539380407721325339e+00,1.539380484734333976e+00,1.539381041344150658e+00,1.539385230362369628e+00,1.539402700094413712e+00,1.539488795769802021e+00,1.539689670064123161e+00,1.540209396423636523e+00,1.540988289371666209e+00
1.783002222253803337e+00,1.792955824868831760e+00,1.783597691245599304e+00,1.787837130948762621e+00,1.782522742606765354e+00,1.783895208286546463e+00,1.780410843709780533e+00,1.780090203000765259e+00,1.777193209830636000e+00,1.775704710448881229e+00,1.772839622845586272e+00,1.770613100701220022e+00,1.767744106612761268e+00,1.765284232555405453e+00,1.762683985883630733e+00,1.760481912832704054e+00,1.758413255026767930e+00,1.756682614757246519e+00,1.755082280220991553e+00,1.753618673984739917e+00,1.752137070872683777e+00,1.750619894325870174e+00,1.749022893290536951e+00,1.747351226230642984e+00,1.745610206571558631e+00,1.743761508526690429e+00,1.741813192154602730e+00,1.739667379652341861e+00,1.737402916921520601e+00,1.734893495038939193e+00,1.732446879824893093e+00,1.729855086266744335e+00,1.727713617982731487e+00,1.725420669408447960e+00,1.723814867827142772e+00,1.721604014513349989e+00
1.952075870967818094e+00,1.959501425980416434e+00,1.953662088723940871e+00,1.956998403237006245e+00,1.954003688645111980e+00,1.955407734455735458e+00,1.953815090040213365e+00,1.954327757265492460e+00,1.953408934251712914e+00,1.953485120248807050e+00,1.952868628571142073e+00,1.952719666470416726e+00,1.952240409606032623e+00,1.951990562627571313e+00,1.951601817960319618e+00,1.951355522817332044e+00,1.951096668720555094e+00,1.950981036093030196e+00,1.950949962290664752e+00,1.951078313393060704e+00,1.951316009582005684e+00,1.951663143030962999e+00,1.952049211598046119e+00,1.952446555959788554e+00,1.952804273702070770e+00,1.953133946640859264e+00,1.953431508203608447e+00,1.953758481217794607e+00,1.954106198547568729e+00,1.954549249979956382e+00,1.955018805719278996e+00,1.955603413285927239e+00,1.956181644250272633e+00,1.956905939133936512e+00,1.957541953593785689e+00,1.958409488547884436e+00
1.849596036157935997e+00,1.854683312237515480e+00,1.850680570784773105e+00,1.852849203540265277e+00,1.851268890935695799e+00,1.852648493670608021e+00,1.852037831940163137e+00,1.852335761036915107e+00,1.851262743541931544e+00,1.850523894692803983e+00,1.849381930378707350e+00,1.848866538396751746e+00,1.848640836140549304e+00,1.848991873339569825e+00,1.849489194720940866e+00,1.849994329533708237e+00,1.850134630814115333e+00,1.849804886745526122e+00,1.848901677004366251e+00,1.847524224072260912e+00,1.845770531033538830e+00,1.843810569665658150e+00,1.841746889276947741e+00,1.839691692757867925e+00,1.837687265557708116e+00,1.835807591679909478e+00,1.834068401309515872e+00,1.832540988827895845e+00,1.831201995143501904e+00,1.830107200781423193e+00,1.829154833634817123e+00,1.828407807981362598e+00,1.827679893480880446e+00,1.827119857116005663e+00,1.826416946749801262e+00,1.825937688107489354e+00
1.825801252651465312e+00,1.820068631848938967e+00,1.813826184749206316e+00,1.810690604700689654e+00,1.806825665328473329e+00,1.804549331593357842e+00,1.801370250605696111e+00,1.798806044600104626e+00,1.795567718543027880e+00,1.792534395415886550e+00,1.789078461419122412e+00,1.785793830980115793e+00,1.782558622201787069e+00,1.779758948957198772e+00,1.777256487244215810e+00,1.775063880217588430e+00,1.773012073980057668e+00,1.771142149964782808e+00,1.769458336544951216e+00,1.768000421334956940e+00,1.766640898369204127e+00,1.765267778768515816e+00,1.763740463228474553e+00,1.762173431142422420e+00,1.760654172263847350e+00,1.759492448401588138e+00,1.758612981403347764e+00,1.758162529171408472e+00,1.757706761622682468e+00,1.757416957577562888e+00,1.756833688930645732e+00,1.756481118657225338e+00,1.755906556373770799e+00,1.755956990696214914e+00,1.755677623830681267e+00,1.756476211206963622e+00
2.074640353901357592e+00,2.084229010382428804e+00,2.077044549559854403e+00,2.081814265396008778e+00,2.078495714607185629e+00,2.081198050638722652e+00,2.079890961726879706e+00,2.081640927905461069e+00,2.080949919793242398e+00,2.081623875359494225e+00,2.080614444464042201e+00,2.080162816395289216e+00,2.078743511527682220e+00,2.077699743222307660e+00,2.076375372796889440e+00,2.075527253372374314e+00,2.074912056192497634e+00,2.074896554867142306e+00,2.075328212607411515e+00,2.076281665840272073e+00,2.077537386873092196e+00,2.078979586969333493e+00,2.080366373613141029e+00,2.081586322389305188e+00,2.082548156437781905e+00,2.083302822204915028e+00,2.083914375384528839e+00,2.084440711957099790e+00,2.084894737341782545e+00,2.085133710744993873e+00,2.085160884301155093e+00,2.084797762802339083e+00,2.084290212738665105e+00,2.083658474586910447e+00,2.083221192119699694e+00,2.083028734411072058e+00
2.370945668257151695e+00,2.378984566098304221e+00,2.374892908488246412e+00,2.382093471560068565e+00,2.382069821740083526e+00,2.388246052512544626e+00,2.389456832689122123e+00,2.393330004723066118e+00,2.393709744875794243e+00,2.395474213734630098e+00,2.395160920167807461e+00,2.395847742229553656e+00,2.395375425814271875e+00,2.395547881650196054e+00,2.395176324615750474e+00,2.395294713492288174e+00,2.395131371822107891e+00,2.395002508167952016e+00,2.394255335253234751e+00,2.393124257145201828e+00,2.391503090594734982e+00,2.389866827691191631e+00,2.388245798895400451e+00,2.386730148310271638e+00,2.385100748847339691e+00,2.383309550990175385e+00,2.381485663101605255e+00,2.379843690201567163e+00,2.378730723382111556e+00,2.378006268001129797e+00,2.377855642824680871e+00,2.377633755502146951e+00,2.377859363324260400e+00,2.377457203918456941e+00,2.377786188551026303e+00,2.376914967946387680e+00
2.372385261223020514e+00,2.383733761716306354e+00,2.379917690247410178e+00,2.388530335185779840e+00,2.388363470550028289e+00,2.394416324919971029e+00,2.395928324061243231e+00,2.400266403526785997e+00,2.401579855958552834e+00,2.404402043294655567e+00,2.404956558037957493e+00,2.406448538274222226e+00,2.406624402775909388e+00,2.407703340139252468e+00,2.408551016515854126e+00,2.410453066672340494e+00,2.412724537195781060e+00,2.415706771164332078e+00,2.418757052025903853e+00,2.421903170345072187e+00,2.424853608447986808e+00,2.427881336099255716e+00,2.430839434923219855e+00,2.433592291372696614e+00,2.435571765098825558e+00,2.436508309237202852e+00,2.436593312314002002e+00,2.436534352118746583e+00,2.437027266579715690e+00,2.437974713596179566e+00,2.438830936216494383e+00,2.438630401246012269e+00,2.437766489168180950e+00,2.436117965282726949e+00,2.435327011345110204e+00,2.433631032195040511e+00
2.291311609331271981e+00,2.297615258397752047e+00,2.296285866698254186e+00,2.303230476742377242e+00,2.303637411079492825e+00,2.307940943996396932e+00,2.307747631922006715e+00,2.309399461500742490e+00,2.309031463926163319e+00,2.308988699958939961e+00,2.307177201393319166e+00,2.304800652382035686e+00,2.301424549816066811e+00,2.299006177749252533e+00,2.298075376533757375e+00,2.299549328498406098e+00,2.302394869621852802e+00,2.305034508490445777e+00,2.305348213490979514e+00,2.302414508427296447e+00,2.296745949842683654e+00,2.290355215799954713e+00,2.285401507789375231e+00,2.283451730194528295e+00,2.284530657368790685e+00,2.287801755323906949e+00,2.291493560491655312e+00,2.294739237759473749e+00,2.296914832479028057e+00,2.299709143002089284e+00,2.303151246740339442e+00,2.311461280289993425e+00,2.318950200538083095e+00,2.334336597883573727e+00,2.339545255009150893e+00,2.352049596699504086e+00
