8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
7.983241452827361684e+01,8.042022861564062453e+01,8.005728584529740033e+01,8.007557386346634587e+01,8.001198160126013192e+01,8.000401913932888931e+01,8.000050953774282902e+01,8.000008035676711415e+01,8.000000722974911582e+01,8.000000063249099469e+01,8.000000003707364726e+01,8.000000000183075599e+01,8.000000000006222933e+01,8.000000000000153477e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000039790e+01,8.000000000001479350e+01,8.000000000044802562e+01,8.000000000953826884e+01,8.000000016813326909e+01,8.000000209677378393e+01,8.000002373598259453e+01,8.000018013283761320e+01,8.000135716518691709e+01,8.000626576708255300e+01,8.003045549544312109e+01,8.008688591822188130e+01,8.023283832317329711e+01,8.045143304674651574e+01
1.412697580386002869e+02,1.435040247174814851e+02,1.414039476195740974e+02,1.423573714048468446e+02,1.411616579152417614e+02,1.414709682335113996e+02,1.406850043363968439e+02,1.406125618720337513e+02,1.399571547135949743e+02,1.396197774265056637e+02,1.389691925559373260e+02,1.384625188209060695e+02,1.378082314300486644e+02,1.372459761371224829e+02,1.366503566058592014e+02,1.361449121727990246e+02,1.356692260445410625e+02,1.352706214142392582e+02,1.349015045272824409e+02,1.345634817262918830e+02,1.342208712184926469e+02,1.338695839634281413e+02,1.334993204585847195e+02,1.331112020592500755e+02,1.327063892119988395e+02,1.322758760499090727e+02,1.318214228111582145e+02,1.313200195658494067e+02,1.307898847631272474e+02,1.302011904163293821e+02,1.296259990982037777e+02,1.290153462673208935e+02,1.285097582725514087e+02,1.279673635406517747e+02,1.275868685949152876e+02,1.270621357773450484e+02
1.768676556306234033e+02,1.783246009515274864e+02,1.771795800878037994e+02,1.778344171350341298e+02,1.772467048680363746e+02,1.775224167461962281e+02,1.772096472002803011e+02,1.773103684590489593e+02,1.771298235817297666e+02,1.771447986542574711e+02,1.770235962873188669e+02,1.769943017038003461e+02,1.769000292787201545e+02,1.768508692555082007e+02,1.767743608792819145e+02,1.767258759940460493e+02,1.766749088982741966e+02,1.766521381263030435e+02,1.766460186218982074e+02,1.766712944396522857e+02,1.767180966886642750e+02,1.767864317121794500e+02,1.768624099055757597e+02,1.769405836389344984e+02,1.770109408010082177e+02,1.770757648981657439e+02,1.771342607951028185e+02,1.771985231074214084e+02,1.772668447490612493e+02,1.773538718057294261e+02,1.774460727186067004e+02,1.775608185384118656e+02,1.776742621659720385e+02,1.778162912558537982e+02,1.779409441746910545e+02,1.781108750438193056e+02
1.558726979698644470e+02,1.569558051959064073e+02,1.561039754734451321e+02,1.565658282678134299e+02,1.562293499787893722e+02,1.565231172286252672e+02,1.563931257816522304e+02,1.564565539225646091e+02,1.562280402417919731e+02,1.560705767902241519e+02,1.558270157705289023e+02,1.557170177767959274e+02,1.556688325887379278e+02,1.557437717310498044e+02,1.558499029778800207e+02,1.559576578433495797e+02,1.559875789446036833e+02,1.559172512651899183e+02,1.557245187264553579e+02,1.554303171276266937e+02,1.550552803008373814e+02,1.546354988672307798e+02,1.541927790396014473e+02,1.537511391108300245e+02,1.533196955236965664e+02,1.529144626653964281e+02,1.525389614655989305e+02,1.522087435414746892e+02,1.519189209100534299e+02,1.516817184455425433e+02,1.514752016445302729e+02,1.513130993738959376e+02,1.511550485717623644e+02,1.510333845735249554e+02,1.508806030070888937e+02,1.507763828368838688e+02
1.507467059122852504e+02,1.494967538179902817e+02,1.481289041381778873e+02,1.474391661405664422e+02,1.465865206764789548e+02,1.460830567109287301e+02,1.453783328483954733e+02,1.448085509750799815e+02,1.440872323078662873e+02,1.434098046730201759e+02,1.426358973399496506e+02,1.418982697122952175e+02,1.411697485872129221e+02,1.405377009747988097e+02,1.399714875251505930e+02,1.394743987616221830e+02,1.390083961997893596e+02,1.385829973150636647e+02,1.381993608585694346e+02,1.378667499679360446e+02,1.375562155131571842e+02,1.372422113261343384e+02,1.368925150218375677e+02,1.365332527438333727e+02,1.361844852684148179e+02,1.359174903226934248e+02,1.357151895604494030e+02,1.356115148077863068e+02,1.355065761384700522e+02,1.354398286771565267e+02,1.353054405909071818e+02,1.352241741339076952e+02,1.350916867012773537e+02,1.351033188774530061e+02,1.350388793799691314e+02,1.352230428077604643e+02
1.999049204364230832e+02,2.016210003770429751e+02,2.003363148853513565e+02,2.011899510922157788e+02,2.005963409185253852e+02,2.010798322118197063e+02,2.008460906841344524e+02,2.011589802587699296e+02,2.010354768922589699e+02,2.011559332099919004e+02,2.009754954511829226e+02,2.008947235216155605e+02,2.006407150239889177e+02,2.004537490532605659e+02,2.002163170736301083e+02,2.000641476091909112e+02,1.999537106422862109e+02,1.999509272913940947e+02,2.000284222301104080e+02,2.001995087668481688e+02,2.004246541586734907e+02,2.006829827319832305e+02,2.009311321968674804e+02,2.011492228933385888e+02,2.013210352013131796e+02,2.014557577510944384e+02,2.015648782290099632e+02,2.016587549086995637e+02,2.017397057023512161e+02,2.017823030219896623e+02,2.017871462799943458e+02,2.017224177756227448e+02,2.016319157017537691e+02,2.015192232580903067e+02,2.014411887208073324e+02,2.014068362038230759e+02
2.480215859189987953e+02,2.492002978266489777e+02,2.486011020553117703e+02,2.496545436175411794e+02,2.496510914718858487e+02,2.505508883742121782e+02,2.507268742613449319e+02,2.512889394101732421e+02,2.513439729188152114e+02,2.515995153287043138e+02,2.515541626372261703e+02,2.516535760626926503e+02,2.515852156505771688e+02,2.516101782781751410e+02,2.515563928085902035e+02,2.515735317818519263e+02,2.515498847298141527e+02,2.515312273696595469e+02,2.514230192056980968e+02,2.512591161517374587e+02,2.510239922834293509e+02,2.507864363791408095e+02,2.505508514971533316e+02,2.503303642036271981e+02,2.500930950597210369e+02,2.498319845194764639e+02,2.495658059727863645e+02,2.493259144442152717e+02,2.491631692532245665e+02,2.490571733279754767e+02,2.490351290974063545e+02,2.490026517243729813e+02,2.490356736235783899e+02,2.489768068393346994e+02,2.490249636500356587e+02,2.488974124530203085e+02
2.482331080597224116e+02,2.498938501197006019e+02,2.493367311607229055e+02,2.505922206439163347e+02,2.505679608473228086e+02,2.514463385664684267e+02,2.516652370035907040e+02,2.522921304711667574e+02,2.524816016785391923e+02,2.528881891256965559e+02,2.529679929291306735e+02,2.531825764864336463e+02,2.532078569917894981e+02,2.533628935070651664e+02,2.534846261907406415e+02,2.537575411215105987e+02,2.540830392638569037e+02,2.545096914353301543e+02,2.549452621734618560e+02,2.553936558682274267e+02,2.558133674940373794e+02,2.562432782259244846e+02,2.566625263209589320e+02,2.570519987451883708e+02,2.573316452563222470e+02,2.574638350315079833e+02,2.574758291317434100e+02,2.574675097996737918e+02,2.575370511469403709e+02,2.576706596130795788e+02,2.577913366847013208e+02,2.577630787383880602e+02,2.576413025950495239e+02,2.574087486766673578e+02,2.572970865930804507e+02,2.570574750568347326e+02
2.360120858280342588e+02,2.369854314164200559e+02,2.367804937672135566e+02,2.378491092529764046e+02,2.379115771566981152e+02,2.385711947148365084e+02,2.385416046808949773e+02,2.387943283613301730e+02,2.387380496027184620e+02,2.387315087332723067e+02,2.384542679268400889e+02,2.380900534052837259e+02,2.375716841240312931e+02,2.371996637888706800e+02,2.370563213232779276e+02,2.372832682529576402e+02,2.377207844927812062e+02,2.381259176636864083e+02,2.381740190069329515e+02,2.377238012392477629e+02,2.368514398424023852e+02,2.358640582562020995e+02,2.350958524902480349e+02,2.347928016144320509e+02,2.349605455181423395e+02,2.354683870602582658e+02,2.360402371613310777e+02,2.365418429688800188e+02,2.368774766568365067e+02,2.373078620562646108e+02,2.378369448440659539e+02,2.391093986540791434e+02,2.402502571118743333e+02,2.425769625815426593e+02,2.433594020364940889e+02,2.452271713646670150e+02
