8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.034291406673565916e+01,8.001507855947640735e+01,8.003156160803536068e+01,7.998894596840565896e+01,7.998891352400043786e+01,7.998347137144455132e+01,7.997109945046226187e+01,7.989415571176905928e+01,7.983236664714239339e+01,7.938111309595302600e+01,7.952947661696272519e+01
1.118254551663214897e+02,1.036718067053222967e+02,1.044830419239805508e+02,1.008396617687867405e+02,9.808279864095938194e+01,9.701948990048396126e+01,9.135532843270831904e+01,9.308637031404870754e+01,8.335368853323740268e+01,8.988645095646192829e+01,7.337616448982426220e+01
1.355483301659038489e+02,1.308101659358529787e+02,1.301493121845275311e+02,1.265716221753631743e+02,1.250113924956321085e+02,1.221333559235346939e+02,1.200117840482759703e+02,1.176697331568734910e+02,1.150059777466588429e+02,1.132991834136593354e+02,1.097659623164125691e+02
1.240604642883755702e+02,1.204231434095774063e+02,1.202851432505371889e+02,1.173145559630796555e+02,1.164643082531288201e+02,1.138995857255891053e+02,1.124441504112486427e+02,1.101814414193446368e+02,1.081997781673971986e+02,1.063194730995376176e+02,1.037209947322801042e+02
1.722795130432761255e+02,1.718979380999764430e+02,1.711061170347927884e+02,1.709281607238971503e+02,1.706494709920596335e+02,1.701096771159822367e+02,1.699301630480150607e+02,1.692013900351149687e+02,1.691240128588133018e+02,1.688923803419765477e+02,1.695587328637269309e+02
1.745851245314759979e+02,1.718422534156153745e+02,1.713227022133953596e+02,1.692928267987664981e+02,1.680667981351195124e+02,1.664532243070177913e+02,1.647076477970996393e+02,1.633235982515227818e+02,1.611344264615341615e+02,1.600583890330056533e+02,1.573294352278451811e+02
2.223669780588082574e+02,2.191455853517204559e+02,2.189340389743533706e+02,2.166425605129379335e+02,2.158540491286303791e+02,2.141220952193535823e+02,2.128547127157236503e+02,2.113598441801379124e+02,2.095938538078879674e+02,2.082853509705440445e+02,2.059698806521591052e+02
2.193098952331870919e+02,2.160524374809265566e+02,2.158068836701692987e+02,2.132656992919978336e+02,2.124691949299365774e+02,2.105300556330263078e+02,2.093242871066582609e+02,2.077617005570121478e+02,2.061300508878737787e+02,2.047701662906015656e+02,2.026845500058959715e+02
2.468832631432126163e+02,2.445098399814754089e+02,2.388941473185302300e+02,2.373159327565957142e+02,2.336931103649834540e+02,2.336821835828351368e+02,2.342250914982036818e+02,2.353626796178453446e+02,2.381142377518063711e+02,2.375416322922579297e+02,2.384576035239548162e+02
2.436853044084499231e+02,2.412038027141064163e+02,2.410131027330968152e+02,2.393975667252447579e+02,2.389787204983532831e+02,2.379441893051013608e+02,2.371677109230531073e+02,2.364069359633445515e+02,2.346702562771932321e+02,2.339569968042725350e+02,2.308539359240432134e+02
2.866688822194316799e+02,2.827990132342978313e+02,2.823614390247171855e+02,2.795762311020410493e+02,2.785703219355522720e+02,2.766735950788966534e+02,2.753564279442127827e+02,2.742513208876343924e+02,2.727699177257368888e+02,2.725740026238580640e+02,2.707568739997726652e+02
2.917024642426898708e+02,2.867367976860449517e+02,2.856624428476621915e+02,2.827826565480713725e+02,2.814216193363790808e+02,2.803084378776687231e+02,2.798111816467538233e+02,2.796798281887556641e+02,2.797454434652543114e+02,2.796955225021376918e+02,2.795093713686756018e+02
2.814654044201397483e+02,2.791042404331999478e+02,2.787153998056808746e+02,2.768534858012625364e+02,2.759966650037748082e+02,2.743100303013715688e+02,2.732468284954853175e+02,2.717847735969911582e+02,2.706027196511670354e+02,2.693967991181390857e+02,2.679768779928652975e+02
3.109578609835288034e+02,3.062985831563737520e+02,3.057311523442995735e+02,3.033559628298896200e+02,3.023258032303926939e+02,3.009613196358500886e+02,2.996660076135996178e+02,2.983801882868394273e+02,2.969591655792039546e+02,2.956755477182297227e+02,2.942063648779558207e+02
3.315536130041268734e+02,3.294062744529846327e+02,3.288305850455346899e+02,3.270524184316024048e+02,3.260070924811337818e+02,3.245031295530145030e+02,3.231563937564549178e+02,3.217349354345750498e+02,3.197704958643825535e+02,3.184345077111123032e+02,3.152867685728007245e+02
3.236687701936348844e+02,3.215523634044985783e+02,3.214431449563506931e+02,3.200162619916739004e+02,3.196454493734825633e+02,3.184161306575600747e+02,3.176926832300518981e+02,3.164754209137661292e+02,3.153880487545002325e+02,3.143581056329711032e+02,3.129817737793906645e+02
3.169172697907687848e+02,3.146187679227747367e+02,3.133180862881669668e+02,3.114738203869312656e+02,3.097311911617346141e+02,3.081787880796694026e+02,3.066055620151350354e+02,3.055235269644120422e+02,3.043691064368957768e+02,3.037779972638600157e+02,3.029967442166968681e+02
3.310110181034059451e+02,3.284070787854560649e+02,3.280635204949913373e+02,3.266116207115179009e+02,3.257559696439722075e+02,3.244617758926916053e+02,3.233327303887020889e+02,3.220228770733318697e+02,3.208008488328389944e+02,3.200075735085447377e+02,3.184695622410869760e+02
3.246033900814051663e+02,3.236265401574862608e+02,3.231914498674694300e+02,3.215337609086469115e+02,3.203571071833486599e+02,3.183417002134477229e+02,3.163555881140906081e+02,3.145137069432776684e+02,3.117239437995697813e+02,3.104495750083688108e+02,3.067075900473633965e+02
3.249974057412988486e+02,3.231569290943921828e+02,3.230052461004646034e+02,3.216773328343882099e+02,3.212368399852897483e+02,3.200270439677073568e+02,3.193044913221977481e+02,3.180444236705503727e+02,3.169581595751337204e+02,3.157924846685397711e+02,3.142585156106937916e+02
3.202869050309143972e+02,3.197737096400621226e+02,3.193604753081694980e+02,3.185505194453394324e+02,3.177671303485367389e+02,3.163786807176236380e+02,3.149874684156303601e+02,3.133755626341486504e+02,3.114027006719794599e+02,3.100827839104329655e+02,3.075932357021914072e+02
3.188551360740445944e+02,3.177442158640423600e+02,3.173464697814865190e+02,3.163569014645367474e+02,3.155795616592649253e+02,3.148118241817430771e+02,3.139367308003727430e+02,3.134218522365153490e+02,3.127576518085730868e+02,3.123253420678338443e+02,3.120935290347068189e+02
3.101750774104385755e+02,3.077894426095877520e+02,3.074386806622789550e+02,3.059785608004732467e+02,3.055074695924616890e+02,3.044974724099839136e+02,3.039440500649076284e+02,3.029441863622931805e+02,3.016701098711028521e+02,3.007652854032807568e+02,2.980931157850038176e+02
3.304414457438614932e+02,3.283044106242820135e+02,3.284517717741736078e+02,3.267780051648637141e+02,3.265011284092647657e+02,3.252331318454678240e+02,3.244308182743154134e+02,3.233882545103920734e+02,3.218310739868847463e+02,3.209969195573218599e+02,3.183116015207729106e+02
3.165879990908798618e+02,3.147923460442233363e+02,3.147502644600062354e+02,3.134933831042416159e+02,3.130703518766085267e+02,3.121303726786310335e+02,3.113075488704769782e+02,3.104651395141331136e+02,3.091141347445336010e+02,3.082779843032848817e+02,3.061544880816720706e+02
3.146010597883076230e+02,3.143098903203915597e+02,3.141839556833464258e+02,3.135549191837578178e+02,3.131766659344930304e+02,3.123295817110364396e+02,3.117780056043251875e+02,3.108194507803299302e+02,3.100448007723834394e+02,3.089973759969738012e+02,3.077148268240891866e+02
3.121702915491152339e+02,3.094785288445126525e+02,3.091155257666010812e+02,3.070567247037801053e+02,3.061548211028925834e+02,3.044986781160959026e+02,3.032924300856047921e+02,3.019187251711275053e+02,3.004721572401970207e+02,2.994397050927069586e+02,2.976665014449968112e+02
3.246317760192687274e+02,3.223211298800016493e+02,3.219101633298371894e+02,3.204997613958857414e+02,3.197789582397533650e+02,3.187634321155391035e+02,3.178085315451972974e+02,3.169390608591721161e+02,3.155482030978606645e+02,3.148230451451686349e+02,3.128232780257424110e+02
3.046731805688057761e+02,3.020180496633552139e+02,3.016526173381915328e+02,2.998609098926289107e+02,2.991610994574162419e+02,2.979288421810815635e+02,2.970873918567132819e+02,2.961523604878440210e+02,2.951607896248283964e+02,2.943437707227062106e+02,2.931273892474476384e+02
3.025245623871455791e+02,3.003695851746169865e+02,3.000493333671852838e+02,2.983159531076487383e+02,2.975563190880699835e+02,2.961319121200342579e+02,2.951749757324969892e+02,2.941051847894524371e+02,2.931783375835209426e+02,2.925096356648567735e+02,2.916643035947653289e+02
3.073334539786716277e+02,3.056821894247744922e+02,3.054083118538097779e+02,3.039256219124206950e+02,3.031743590902725600e+02,3.016237864072763273e+02,3.004439220573702300e+02,2.989458134807101715e+02,2.974722734818124650e+02,2.962840462030238200e+02,2.944996241259328826e+02
3.143435315155708167e+02,3.114669879239081069e+02,3.110693861830435480e+02,3.091051786955657121e+02,3.083523231472724433e+02,3.068521105895706000e+02,3.058080438758053674e+02,3.045451825481822539e+02,3.030266699200412859e+02,3.020268886369976258e+02,2.997499566957623074e+02
3.105649972661498168e+02,3.088051836106354813e+02,3.085212412320747717e+02,3.070032418769349079e+02,3.062805308558457682e+02,3.048939625098468582e+02,3.038065300172332286e+02,3.025444829314304798e+02,3.011669649744610524e+02,3.001345351756437481e+02,2.985260003639762658e+02
3.113010717108068661e+02,3.087782701723887726e+02,3.086349143100984520e+02,3.068698968698068370e+02,3.063794811502992275e+02,3.050692769191199432e+02,3.042923971745469203e+02,3.031311847883041537e+02,3.019837794876891053e+02,3.009507996542375281e+02,2.992888978599708025e+02
3.105346660050998935e+02,3.081624590493775599e+02,3.076081535760336578e+02,3.056306153584899334e+02,3.044821781491143611e+02,3.026931979403034916e+02,3.011538629123151622e+02,2.996007733306838645e+02,2.977887972175870459e+02,2.966765590127782275e+02,2.945170435116692715e+02
3.111458910529053696e+02,3.085903841279379662e+02,3.081918989511360110e+02,3.065093051165836187e+02,3.056691604955547632e+02,3.044176337496398901e+02,3.031850945588989248e+02,3.020769851346061046e+02,3.002382919068582510e+02,2.992350333461425862e+02,2.965283257640454622e+02
3.161824889837049000e+02,3.132801137961021709e+02,3.128810739217394143e+02,3.106684036479691144e+02,3.097378184134861954e+02,3.080279654886801950e+02,3.067524087876963108e+02,3.054038094761914977e+02,3.038207888158947867e+02,3.027685647907088651e+02,3.007858486070194886e+02
3.054614617607887226e+02,3.027840615791955088e+02,3.022604666798503104e+02,3.000107561275419243e+02,2.988869007525147481e+02,2.969903306122322988e+02,2.955540072777986325e+02,2.940392371769601141e+02,2.924960684804158291e+02,2.914299148751517805e+02,2.897983324337832300e+02
2.991378053244133071e+02,2.970380260399093117e+02,2.967304920884063790e+02,2.953304084723393430e+02,2.946778008957917905e+02,2.936319828139980928e+02,2.927734231124056805e+02,2.919448812098811459e+02,2.909787447804013709e+02,2.903701708114215876e+02,2.893772738018979567e+02
2.996885157018832047e+02,2.969593184141749020e+02,2.966072485902884637e+02,2.947050546709616015e+02,2.938639596073422808e+02,2.924716988423089106e+02,2.912854107325120481e+02,2.902427582140712161e+02,2.886936034846405050e+02,2.879414462582496981e+02,2.858779955832040969e+02
3.082785559969801170e+02,3.060030139288585929e+02,3.057388474439978268e+02,3.042151818221136637e+02,3.036277508004214951e+02,3.024643292790414080e+02,3.015995498638780532e+02,3.005275720187915454e+02,2.992309307297566079e+02,2.982310804382185552e+02,2.963079563246332100e+02
2.943702785140337141e+02,2.916260835037855941e+02,2.912925314233775111e+02,2.892287658033208686e+02,2.884578188141827582e+02,2.868488482463014293e+02,2.858723607247636096e+02,2.846025545715384055e+02,2.835096782450756905e+02,2.825516100137087960e+02,2.812806039896028665e+02
3.050093164719096421e+02,3.034676850617647119e+02,3.032048572916356761e+02,3.019207654083001557e+02,3.012174034698312539e+02,3.000084913911730382e+02,2.988704411249589725e+02,2.977631365992539827e+02,2.962094486917065410e+02,2.953642770715667325e+02,2.934180582379292446e+02
2.971391981216964382e+02,2.947747698956974887e+02,2.944623843458062424e+02,2.928020954493598538e+02,2.920559341755050013e+02,2.907846678535914862e+02,2.897220910728120202e+02,2.886807551427471026e+02,2.872971080279054945e+02,2.864570278137833270e+02,2.846755325242132812e+02
3.064068652307080356e+02,3.042786059209170730e+02,3.037986347916320824e+02,3.021723304078856245e+02,3.012427124628461570e+02,2.998476360378526806e+02,2.986203700641090677e+02,2.973908098915223377e+02,2.959090932782909249e+02,2.949226931829506952e+02,2.931429880843435853e+02
2.973310804686327629e+02,2.948019709462826654e+02,2.943754537037556815e+02,2.924910089089261191e+02,2.915765036035401749e+02,2.900468308720170967e+02,2.888118088427585803e+02,2.875314356758449321e+02,2.860053183561499281e+02,2.850032810623735031e+02,2.831183828288693007e+02
2.973139879263009107e+02,2.958176966024871604e+02,2.958035485657925392e+02,2.946567261948924852e+02,2.943786863239878357e+02,2.934378419654115078e+02,2.929124188719665653e+02,2.920677724287303931e+02,2.912806197967822754e+02,2.905222504253767397e+02,2.894058946355635840e+02
2.911705466379516452e+02,2.892785375522294089e+02,2.889149795437920716e+02,2.874364808716174480e+02,2.866517336265978884e+02,2.853702520853741476e+02,2.842938034753950092e+02,2.831718011421701249e+02,2.818708203451904524e+02,2.809865372478012659e+02,2.794138405336128130e+02
3.020779455708931209e+02,2.997706706078271850e+02,2.993546358297182337e+02,2.975213732880171165e+02,2.965973343408125515e+02,2.950997067499206992e+02,2.938669874056710114e+02,2.926706651429950057e+02,2.912090083690932829e+02,2.903412780594670153e+02,2.885844970346353762e+02
