0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.701342890681438291e+01,-2.673541126845016791e+01,-2.636259865874421848e+01,-2.621528619810233351e+01,-2.613846625228296716e+01,-2.609038138148307695e+01,-2.605006773036513579e+01,-2.601121629506071287e+01,-2.597266286486999221e+01,-2.593419575529847165e+01,-2.589581751311618518e+01,-2.585773987242748717e+01,-2.582192684426141938e+01,-2.579543939666094587e+01,-2.583450153341200561e+01,-2.595455643013744762e+01,-2.677380664052353154e+01,-2.708044058958554956e+01,-2.954699790401782167e+01
-8.038257831563312266e+02,-7.909616760814174086e+02,-8.122756101253793304e+02,-8.107548136850454057e+02,-8.244875304850379507e+02,-8.271261794008460129e+02,-8.386739474738826630e+02,-8.422874619916185566e+02,-8.543688518418617832e+02,-8.566064283234343293e+02,-8.709644327640795609e+02,-8.695132796096880838e+02,-8.884297600683670453e+02,-8.802935363943283846e+02,-9.074613201604705637e+02,-8.868050618218730961e+02,-9.291514409599404871e+02,-8.860234298533761148e+02,-9.561918450182718061e+02
3.886769883008923898e+02,4.035634886034893043e+02,3.879619598477898421e+02,3.946016798860117660e+02,3.849890636125074934e+02,3.873084988549013019e+02,3.808809652007398086e+02,3.809950544001514459e+02,3.760954555741362810e+02,3.751630588817233729e+02,3.707461802345279693e+02,3.695584270210217710e+02,3.646717173189490495e+02,3.640323785782662753e+02,3.573760857272663998e+02,3.588266291710860969e+02,3.481811238725293833e+02,3.552516619847147581e+02,3.359097078968578671e+02
6.550775357293895240e+02,6.677991933548941006e+02,6.611218656636650621e+02,6.685163665522713927e+02,6.657394338455264915e+02,6.708690516368000090e+02,6.700278522348505703e+02,6.738502551797587330e+02,6.736414956900862308e+02,6.759548845426891148e+02,6.754255933647816619e+02,6.767899184022703594e+02,6.757532571252362459e+02,6.777468193230605493e+02,6.764077003615532249e+02,6.809405968669532285e+02,6.782367579420122183e+02,6.873569611102082035e+02,6.790881252202660789e+02
4.938152381077828750e+02,4.757017759556713372e+02,4.556416155211367141e+02,4.294879500009347453e+02,3.968524968236486075e+02,3.620708749147783010e+02,3.257957638172069892e+02,2.960171092556628309e+02,2.737265630369067821e+02,2.629421427292148223e+02,2.586109648618377719e+02,2.592584274922963914e+02,2.566130646466680787e+02,2.514694782185031556e+02,2.404985798657706937e+02,2.266670591711686882e+02,2.146055918673949066e+02,2.021127487627282733e+02,1.949573145248515971e+02
-4.480334568820233017e+02,-4.309549072860273213e+02,-4.436793073068716353e+02,-4.357138125074825439e+02,-4.404398218611499374e+02,-4.357360267295160270e+02,-4.369932582735470419e+02,-4.334971271033962239e+02,-4.337580392479451348e+02,-4.304062580616204627e+02,-4.304056874283222669e+02,-4.258897980253904052e+02,-4.258027480010742352e+02,-4.188734204604764955e+02,-4.196612161093172517e+02,-4.093065862475483527e+02,-4.133131028764688040e+02,-3.984971301453357455e+02,-4.088020712265304724e+02
3.129715668640462809e+02,3.250756023725705859e+02,3.152072054022451653e+02,3.206471961766543473e+02,3.131830800761908904e+02,3.142519753610773705e+02,3.081360716855570558e+02,3.071448152544977575e+02,3.023839385901337664e+02,3.016183330571903412e+02,2.988031789860125400e+02,3.003019656147132537e+02,2.994593094167806839e+02,3.040668107456702387e+02,3.027993622018006477e+02,3.102334421944298128e+02,3.040678320120992453e+02,3.154812979152078469e+02,2.996930311736605290e+02
5.780179752800215738e+02,5.920938689253655411e+02,5.765778136279437831e+02,5.841193922653139907e+02,5.758074265835631422e+02,5.800960344641242727e+02,5.775874044161701022e+02,5.806104512551340804e+02,5.792763380181629600e+02,5.806089334995581339e+02,5.780536258129482121e+02,5.784854577295386662e+02,5.756501763391864870e+02,5.779937702467228746e+02,5.755825229958408045e+02,5.816982889027984811e+02,5.771382368653961521e+02,5.881134597787994380e+02,5.755343516793027447e+02
4.742119571495780406e+02,4.830268433162598853e+02,4.764945000272402353e+02,4.818093442440087983e+02,4.739212453228322488e+02,4.742375678229594769e+02,4.656003204012836818e+02,4.598249192903778635e+02,4.491579467686641465e+02,4.373521934523100754e+02,4.203866220284663768e+02,3.977679384072148423e+02,3.685519125326795233e+02,3.262957412278503853e+02,2.859246479303303659e+02,2.278887811637171978e+02,2.005572934123611049e+02,1.620845518867652686e+02,1.626621211717653068e+02
