4.082813812605294856e+00,4.070733775794954212e+00,4.058689480827384344e+00,4.046680821951301077e+00,4.034707693728322830e+00,4.022769991032030923e+00,4.010867609047048532e+00,3.999000443268118321e+00,3.987168389499196941e+00,3.975371343852523776e+00,3.963609202747719884e+00,3.951881862910874066e+00,3.940189221373635586e+00,3.928531175472316228e+00,3.916907622846979464e+00,3.905318461440547839e+00,3.893763589497905464e+00,3.882242905565007174e+00,3.870756308487984576e+00
4.081339990382858218e+00,4.070127640737744912e+00,4.058375473629180163e+00,4.046541985322758883e+00,4.034620022785169624e+00,4.022694647110901300e+00,4.010794830875652472e+00,3.998928115201719091e+00,3.987096212585133692e+00,3.975299281035131749e+00,3.963537285245457120e+00,3.951810470398831487e+00,3.940120658640984708e+00,3.928483536075324967e+00,3.916927327141761062e+00,3.905733934349667091e+00,3.894604679977764050e+00,3.885465739357314430e+00,3.873835098836028834e+00
4.813997056342658176e+00,4.760106968065223043e+00,4.742431688728180106e+00,4.703230336762787900e+00,4.675771236554671084e+00,4.643123104184105898e+00,4.610148691675286514e+00,4.581796269646973840e+00,4.544420361950971987e+00,4.521716335272524923e+00,4.479113188161741199e+00,4.464946726635333540e+00,4.413223278828589002e+00,4.412107221028513493e+00,4.343529843440742333e+00,4.365520954998572734e+00,4.265528101377463521e+00,4.328835356609100238e+00,4.171377473144485926e+00
5.161450414528306219e+00,5.089966390870393376e+00,5.067560346945661820e+00,5.010176899651122007e+00,4.978877281939878330e+00,4.929484543501868821e+00,4.893751731206352318e+00,4.849037011374868200e+00,4.811165174085464180e+00,4.769516470879298531e+00,4.730598939273652270e+00,4.691574984239482049e+00,4.652004539335013789e+00,4.616148277369801711e+00,4.575242008197466959e+00,4.544041996812010709e+00,4.498997586828273221e+00,4.475957379433967098e+00,4.420273237209974226e+00
4.857026822028510438e+00,4.805096521602297166e+00,4.786981905843012974e+00,4.744659863682348266e+00,4.720977896976016552e+00,4.684583128824044707e+00,4.659120673872309659e+00,4.626056835051799432e+00,4.598960999183431042e+00,4.567618244855283116e+00,4.538663092334049409e+00,4.508243548897339359e+00,4.477937943593444992e+00,4.448865227360951913e+00,4.417411866040968249e+00,4.391101657623316612e+00,4.357476901467694397e+00,4.336715542038612092e+00,4.297420807160007961e+00
4.817082422574757494e+00,4.826040781464159046e+00,4.838428936313306394e+00,4.860510731181439503e+00,4.892970828823908214e+00,4.927489986885660755e+00,4.963657766237175473e+00,4.987412920493109247e+00,4.998348687469351681e+00,4.990070917835542019e+00,4.969381575055197509e+00,4.942561863796372634e+00,4.916546940652700037e+00,4.898268524145251490e+00,4.886711235161945055e+00,4.879178386241382448e+00,4.874914809121550618e+00,4.863403480294731018e+00,4.850383755168619082e+00
5.520996496741663151e+00,5.458931741154192885e+00,5.437325843235608858e+00,5.392583252823434314e+00,5.365447506025827984e+00,5.328960594526715333e+00,5.298057951241489150e+00,5.262785571302980969e+00,5.227063440695555840e+00,5.190588628962590434e+00,5.150913068967349240e+00,5.115576665751132346e+00,5.074818879991425113e+00,5.044932980630906449e+00,5.004594077694590304e+00,4.983479876611064618e+00,4.940941908283101647e+00,4.929978323453004130e+00,4.879442527807088759e+00
6.238535059815075279e+00,6.181323450943049025e+00,6.159956078720373540e+00,6.113779646198064022e+00,6.087873913044237639e+00,6.048322971897131417e+00,6.019485514802641823e+00,5.983546039374773251e+00,5.952375214551025806e+00,5.917440905350528801e+00,5.882707829637296548e+00,5.846032303303560163e+00,5.805412359384818366e+00,5.766690953883024662e+00,5.719805116472485018e+00,5.683689758657021862e+00,5.631586957523026626e+00,5.605680830963069461e+00,5.546030576551361335e+00
6.189942295474399891e+00,6.123947929412535629e+00,6.109625863657865530e+00,6.056301750856628807e+00,6.032390920388550626e+00,5.989225953904321109e+00,5.959275185298082533e+00,5.921508615295858036e+00,5.889728358866006097e+00,5.853662828086404701e+00,5.819613932920988830e+00,5.782667993236882076e+00,5.744019096623096843e+00,5.705932400800768356e+00,5.662262616967283613e+00,5.626638135265269014e+00,5.579243704542460769e+00,5.552701629208015355e+00,5.499428220670113276e+00
6.034978218234908987e+00,5.994554006877378605e+00,5.980504246404287017e+00,5.944398374407574792e+00,5.926315556299457832e+00,5.889582164961842281e+00,5.864054826973028156e+00,5.832786069914200233e+00,5.811756911668146230e+00,5.797069920432863732e+00,5.797090395885920344e+00,5.807481317257950693e+00,5.836392024091387576e+00,5.868472192416762212e+00,5.920383026784662661e+00,5.945558043451078412e+00,5.987777186930852480e+00,5.966173055302949280e+00,5.942379553994383556e+00
