8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
7.831475461169085861e+01,7.966255864363716910e+01,7.971325878900006501e+01,7.996660844435609761e+01,7.998215217012888445e+01,7.999838741493407213e+01,7.999946891922047598e+01,7.999995910632804907e+01,7.999999126201564081e+01,7.999999941064361053e+01,7.999999991343774752e+01,7.999999999486345814e+01,7.999999999945582374e+01,7.999999999997174882e+01,7.999999999999788258e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.999999999999960210e+01,7.999999999998962608e+01,7.999999999986670218e+01,7.999999999781178417e+01,7.999999997813428365e+01,7.999999969931899102e+01,7.999999773430879202e+01,7.999997425252426808e+01,7.999985738906963206e+01,7.999870218920017351e+01,7.999484084414349638e+01,7.996482489293597951e+01,7.990072075918740779e+01,7.955997937268718090e+01,7.909970786552118227e+01,7.807641155573463720e+01,7.707045177751966492e+01
6.776770465824570522e+01,6.888649251489508174e+01,6.925011319953459576e+01,7.016180261493074966e+01,7.059986416274071530e+01,7.143443057821359332e+01,7.182850858223592638e+01,7.264563089969634291e+01,7.303335085899506396e+01,7.369670931563624094e+01,7.394622353326896302e+01,7.429635514533839569e+01,7.437799743537371455e+01,7.457657026557644997e+01,7.470198297858513570e+01,7.494959534343415442e+01,7.510045762386111790e+01,7.525256314632527221e+01,7.521365862414231174e+01,7.519199344210863956e+01,7.508598506481324364e+01,7.514573794388496708e+01,7.519898956626127529e+01,7.534031179731745453e+01,7.536467987768985211e+01,7.532110534123843593e+01,7.516353702168031248e+01,7.498038115529496395e+01,7.480933600536459949e+01,7.469580620042123087e+01,7.464360356008793929e+01,7.462807469183505304e+01,7.460685940903815094e+01,7.452822294264784375e+01,7.436848637000203155e+01,7.412481913063170680e+01,7.383617656179556832e+01,7.353382923932721837e+01,7.325433142249863749e+01,7.300078835866040095e+01,7.277629107452430901e+01,7.257227360230895385e+01,7.237450316542192752e+01,7.215766424633031306e+01,7.189487142208125192e+01,7.157704964952176852e+01,7.124821682996908123e+01,7.094978529098368369e+01,7.074531096875334413e+01,7.062523580438121940e+01,7.059845313366088249e+01
7.367180323557521149e+01,7.419355710760130762e+01,7.406642873172401664e+01,7.440788320902129271e+01,7.431845309310195091e+01,7.462205231236841030e+01,7.472474836235308260e+01,7.515071017330933500e+01,7.544615712101736449e+01,7.601947477545738252e+01,7.639300143014772004e+01,7.697659044097905223e+01,7.728407437731948448e+01,7.767773975103405348e+01,7.783969593110097662e+01,7.800422050399700424e+01,7.808722073266842756e+01,7.819010452157088764e+01,7.832759800333253963e+01,7.853234206854737920e+01,7.876745204972478120e+01,7.905816785122367207e+01,7.929715115895265853e+01,7.953844949696700439e+01,7.966987704268102277e+01,7.977762541382232087e+01,7.977368791499993961e+01,7.974468613401073469e+01,7.962696409592733460e+01,7.949317400671448297e+01,7.930920000887191179e+01,7.912475141768997844e+01,7.891994882262552835e+01,7.871673634064298142e+01,7.850550818451509372e+01,7.829665630659069109e+01,7.808466657365835317e+01,7.786154077208308877e+01,7.761374504591672974e+01,7.733265850519816809e+01,7.703793540216547342e+01,7.676230051948213884e+01,7.656181097064686014e+01,7.646181654279072859e+01,7.647349770173028105e+01,7.655963471196105274e+01,7.667889236041115453e+01,7.678758375764166999e+01,7.686403984201319872e+01,7.690382902122928499e+01,7.691251870200494523e+01
1.031117294870949053e+02,1.025969601589985558e+02,1.023899845540485387e+02,1.019104999019574080e+02,1.016009375932543719e+02,1.012773889187896543e+02,1.010671970988301638e+02,1.009887747386788277e+02,1.009086937180967851e+02,1.009586255823170404e+02,1.009530886333056827e+02,1.011414393901542752e+02,1.012326006734347317e+02,1.014840636427670120e+02,1.016084849274417934e+02,1.019287387891500032e+02,1.022104852293513346e+02,1.026128237856139549e+02,1.029399619563232022e+02,1.032391813033790271e+02,1.034841365597714855e+02,1.037342574692278845e+02,1.040099830448769609e+02,1.043026678219582664e+02,1.045991307554027117e+02,1.049480953809876667e+02,1.053582961980725514e+02,1.058812235319424673e+02,1.064257513422491570e+02,1.069572856484630847e+02,1.073587727151174533e+02,1.076612302256015283e+02,1.078364962112108145e+02,1.079409598897777869e+02,1.079456300441972587e+02,1.078807059948838685e+02,1.077704839416730778e+02,1.077103032515818910e+02,1.077775952213116000e+02,1.080013039184656378e+02,1.083228211665406207e+02,1.086149691284437324e+02,1.087546757123506467e+02,1.086919905461702172e+02,1.084617900424979098e+02,1.081810846663114631e+02,1.079597871985680513e+02,1.078574867215507140e+02,1.078713075991049521e+02,1.079205249036224785e+02,1.079452605509681717e+02
1.470414170253839927e+02,1.462708800440169057e+02,1.461371584310579124e+02,1.454064025114087713e+02,1.451845699332326376e+02,1.445923891207397673e+02,1.443385040404739925e+02,1.439273067604006826e+02,1.437067660724536609e+02,1.435244130403415284e+02,1.434434562222766942e+02,1.435323914327360626e+02,1.436260918621591429e+02,1.438862503126919137e+02,1.440686352985601957e+02,1.443498129889069617e+02,1.445221898784364214e+02,1.447595704489497450e+02,1.449209876081290815e+02,1.451405954567007939e+02,1.453347265188309052e+02,1.455551830680772696e+02,1.457671553924592729e+02,1.459723755525280353e+02,1.461698852049895834e+02,1.463498650774909322e+02,1.465192707383399409e+02,1.466921918937044040e+02,1.468742277336532425e+02,1.471135845909689692e+02,1.473845166653879346e+02,1.477209083873021029e+02,1.480610840973419897e+02,1.484124809226998707e+02,1.487194298341130718e+02,1.489978619776470055e+02,1.492381337817521967e+02,1.495003578634160419e+02,1.498225097516605899e+02,1.502587169860761662e+02,1.508032556686954990e+02,1.514112497227130802e+02,1.519960001931101488e+02,1.524691252439517370e+02,1.527638617810657991e+02,1.528689668761091980e+02,1.528059862283377583e+02,1.526470265582644856e+02,1.524578923629100586e+02,1.523112332834138840e+02,1.522561448029175040e+02
1.950561411548479214e+02,1.945827538837367570e+02,1.945252932216465922e+02,1.940944456752584131e+02,1.939651233880776999e+02,1.935688820881515824e+02,1.934046612694010889e+02,1.932713284011300345e+02,1.932192587073466825e+02,1.932491130792097636e+02,1.932011938527919881e+02,1.933029838843274320e+02,1.932743604960722337e+02,1.934747862050635945e+02,1.935771809642943992e+02,1.938170999763685529e+02,1.939806998239591849e+02,1.941801914936124263e+02,1.943270682046283753e+02,1.945088551547838733e+02,1.946837534386784228e+02,1.949129763014490209e+02,1.951586465559679766e+02,1.954345195066668737e+02,1.957046283554442141e+02,1.959666399183180090e+02,1.961907660744124087e+02,1.963887785034627314e+02,1.965352294348257658e+02,1.966655899233137177e+02,1.967659926118421936e+02,1.968938467725502335e+02,1.970408789036978305e+02,1.972623036584693921e+02,1.975376445812460133e+02,1.978954818185672480e+02,1.983002557400757553e+02,1.987494779619455016e+02,1.992031678980324614e+02,1.996439775538458434e+02,2.000443860605628004e+02,2.003971484323179766e+02,2.006981211526224627e+02,2.009574100064816093e+02,2.011866023915029302e+02,2.013992273355982263e+02,2.016025509190073990e+02,2.017929397386702703e+02,2.019548661454202829e+02,2.020662329776735362e+02,2.021031239063889586e+02
2.382729421114483159e+02,2.381519612113910682e+02,2.381011673994075579e+02,2.381255826246910487e+02,2.380587134515403704e+02,2.382051149087383806e+02,2.381080773176873322e+02,2.382341414935513626e+02,2.380875669286704408e+02,2.381372131638079566e+02,2.380171292961676386e+02,2.380689517041586214e+02,2.380199319522038195e+02,2.380756345647153012e+02,2.380552242410397810e+02,2.380930441839456932e+02,2.381270197007868603e+02,2.382187128197310244e+02,2.383512416521291186e+02,2.385354349935343805e+02,2.387519550808828512e+02,2.390347017740044180e+02,2.393432083915157591e+02,2.397189420161662099e+02,2.400879247622115713e+02,2.404905668804317713e+02,2.408627205097054684e+02,2.412555766752251998e+02,2.416063522426328802e+02,2.419496647606276554e+02,2.422158597418385284e+02,2.424419912966797028e+02,2.425913893829649055e+02,2.427102990784593715e+02,2.427877640322167849e+02,2.428501249737381897e+02,2.428968141682790929e+02,2.429396974078228482e+02,2.429857252833138546e+02,2.430350519592955436e+02,2.430914822729723994e+02,2.431539160914351498e+02,2.432309051736057768e+02,2.433241283520609386e+02,2.434374337144560059e+02,2.435627600243661277e+02,2.437041911668140983e+02,2.438499619383051709e+02,2.439912530526178500e+02,2.440941144019836031e+02,2.441385751424957107e+02
2.737551191793004364e+02,2.742556314288247563e+02,2.743701132463708632e+02,2.747706641212329259e+02,2.748717333982490345e+02,2.751344605669914358e+02,2.751606363259843988e+02,2.753010460479783887e+02,2.752817725878402939e+02,2.753532077653692909e+02,2.753425258721548516e+02,2.753936401487401326e+02,2.754104243078054424e+02,2.754896946833408151e+02,2.755521319287373672e+02,2.757218754066608426e+02,2.758609206446934081e+02,2.761403714772533817e+02,2.763518542195342320e+02,2.766768808533338984e+02,2.769020041297933972e+02,2.771731105563958977e+02,2.773400313247351505e+02,2.775066941829624056e+02,2.776037149350756863e+02,2.777086617457321722e+02,2.778025706746675496e+02,2.779366065508617112e+02,2.780976410130523391e+02,2.783012084992770951e+02,2.785270020343442070e+02,2.787671571412802791e+02,2.790044890867916365e+02,2.792204610629884769e+02,2.794007411181574412e+02,2.795223880189890906e+02,2.795792168407683107e+02,2.795582788498601872e+02,2.794708113352953660e+02,2.793189577146384863e+02,2.791221843287083857e+02,2.788852952330827861e+02,2.786250702696133317e+02,2.783472137691178432e+02,2.780712203192236984e+02,2.778074533080479682e+02,2.775776328473239687e+02,2.773890879198062294e+02,2.772564933198107724e+02,2.771771210795825482e+02,2.771591740328945548e+02
3.015227072044703505e+02,3.017980833671431355e+02,3.018480130999662947e+02,3.022780739824372063e+02,3.024062504314609328e+02,3.029629160367596228e+02,3.031754553753133905e+02,3.037788056008709532e+02,3.040516381328776561e+02,3.046100841960485468e+02,3.048936715864410871e+02,3.053468392087550569e+02,3.055975118772988139e+02,3.059358417968047661e+02,3.061447669050152740e+02,3.063947846946845743e+02,3.065700370134751438e+02,3.067486975527029358e+02,3.068713210317184803e+02,3.069615591064654723e+02,3.069959511601511508e+02,3.069807765819277279e+02,3.069211323449735005e+02,3.068163391045976027e+02,3.066928595919930558e+02,3.065368729634312217e+02,3.063866842591607451e+02,3.062134015660761861e+02,3.060540763554141677e+02,3.058734420957053430e+02,3.056983287679049681e+02,3.055007336311560948e+02,3.052993053175060254e+02,3.050817161051428457e+02,3.048670637350482480e+02,3.046577345740029727e+02,3.044762571786200169e+02,3.043293918951749220e+02,3.042357874293476243e+02,3.041953842100946872e+02,3.042165790921100097e+02,3.042909333908565941e+02,3.044191392909999649e+02,3.045902922456234023e+02,3.048017395380301195e+02,3.050395421457722591e+02,3.052911814845265326e+02,3.055307486714157790e+02,3.057317394391773746e+02,3.058652944544700176e+02,3.059109356799989996e+02
