0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.160800135111179188e+00,-9.179417018738604384e+00,-2.342508300413701150e+01,-3.682785646777982436e+01,-4.001850919399249307e+01,-4.191695446112629497e+01,-4.214887684930097578e+01,-4.220075510298845245e+01,-4.215716106208239466e+01,-4.210460785148221419e+01,-4.204947400377412947e+01,-4.199413613857637984e+01,-4.193796189732169921e+01,-4.187942814027899630e+01,-4.178343259178198110e+01,-4.164827703920109769e+01,-4.067646161276618955e+01,-3.988650692701222766e+01,-3.133117494911987322e+01,-3.020461945762467337e+01,-1.053078991500056460e+01
1.678864889474497701e+01,-4.237561355559741116e+00,-2.197356572091406690e+01,-3.972007768950541617e+01,-5.338350700668485160e+01,-6.685351800721764448e+01,-7.637550010297363201e+01,-8.605569034984608834e+01,-9.188584469044872094e+01,-9.854464686653621186e+01,-1.004159323903712959e+02,-1.039881152898560543e+02,-1.010092695761271528e+02,-1.007987659797317122e+02,-9.288851783117482341e+01,-8.983469219842611153e+01,-8.018877401184963105e+01,-7.707698426196424180e+01,-6.782881042248492065e+01,-6.742463760037723830e+01,-5.660884416119927920e+01
1.301223552265345802e+02,1.277353462932353239e+02,1.265628081378474974e+02,1.226222964305146377e+02,1.181800715033853066e+02,1.102498018315625075e+02,1.016081193119219819e+02,8.929864464200460361e+01,7.836519208339009879e+01,6.473416147348891059e+01,5.519879192471084650e+01,4.384215363744498717e+01,3.730725594351493868e+01,2.864972566375954699e+01,2.420859354612881376e+01,1.634028162672859708e+01,1.304453265767066128e+01,4.381528340157055723e+00,2.456269260388284970e+00,-6.779614570945222241e+00,-6.479713880571139839e+00
3.129688570919586823e+02,3.128939349811819284e+02,3.143903454768159236e+02,3.124870628095025040e+02,3.117755195379902489e+02,3.076814235685269523e+02,3.051503448214243122e+02,2.982848355867994314e+02,2.921753543145414937e+02,2.819719053844975178e+02,2.724729269639859695e+02,2.595517149858994230e+02,2.471280045152415710e+02,2.318678259087796789e+02,2.177691402536214014e+02,2.021867653197867014e+02,1.880841690145158509e+02,1.753040647678215578e+02,1.645227774435735455e+02,1.564774882083355010e+02,1.474123529813078335e+02
4.372165601929025343e+02,4.295322726492859147e+02,4.237541958741364851e+02,4.159510080349235750e+02,4.108534541277546737e+02,4.039609487482283612e+02,4.003621027207213388e+02,3.944795065064807318e+02,3.907561156122679904e+02,3.839270089097644245e+02,3.776653065589348444e+02,3.687054723946552031e+02,3.593367237554704161e+02,3.492593001820332574e+02,3.381146990329111190e+02,3.287584406012678073e+02,3.167663043948654717e+02,3.087425284022252754e+02,2.961209052342965151e+02,2.894793881242791826e+02,2.764118654200354399e+02
5.472608447540678753e+02,5.430610062644224172e+02,5.398612504887721570e+02,5.328933861374987373e+02,5.269585785063968615e+02,5.168545018837432963e+02,5.090605662243563074e+02,4.973410831904602674e+02,4.881986602824949273e+02,4.758355001963039399e+02,4.664191057117958508e+02,4.558815591876394819e+02,4.486337021599612740e+02,4.404974922001486561e+02,4.324889775068794506e+02,4.242374422057873176e+02,4.140858534647228453e+02,4.062305203968705314e+02,3.954231354325926873e+02,3.870049896890873242e+02,3.739741929695264844e+02
5.727378849837558619e+02,5.685090575281607244e+02,5.667145698560153733e+02,5.619381228220007642e+02,5.584354577161171846e+02,5.517725241456851109e+02,5.462059731110666689e+02,5.369501121837287201e+02,5.289306188417870089e+02,5.162241706717595662e+02,5.049952358718628602e+02,4.882439579292011445e+02,4.745035677179050140e+02,4.556788777196651949e+02,4.426111494539317164e+02,4.260001046815569339e+02,4.166513751903891034e+02,4.051796740373606553e+02,3.997111093362115071e+02,3.932331691746267097e+02,3.896548422921054566e+02
5.552391777268157966e+02,5.413460028815886744e+02,5.309660735253821713e+02,5.193110675161932477e+02,5.115248213399190718e+02,5.029791312347416579e+02,4.977270195863844151e+02,4.912682643379232559e+02,4.872058417480655521e+02,4.810617238921906278e+02,4.771384011063830712e+02,4.702396145644610215e+02,4.662601445053562088e+02,4.583209478280672897e+02,4.543464751986550141e+02,4.452447618558022668e+02,4.414260253819269906e+02,4.308434070977255601e+02,4.274717235505713688e+02,4.146022380124438769e+02,4.122487985838160967e+02
5.195099865383731412e+02,5.130182736355609450e+02,5.093733865540564238e+02,5.027468869930308415e+02,4.987705020027514138e+02,4.913598640657878036e+02,4.868618208880735665e+02,4.782866799774914170e+02,4.737152764538170686e+02,4.642865577731674875e+02,4.606147355914403079e+02,4.508621287820494672e+02,4.487434233165652699e+02,4.389965844531036510e+02,4.385801036887576743e+02,4.293807386795194247e+02,4.306775445686487274e+02,4.228209635792214272e+02,4.255924855876212405e+02,4.195255667888001199e+02,4.232830784310142462e+02
