8.250082500825008935e+01
8.100081000810008902e+01
8.012835230393120867e+01
7.875078750787508852e+01
7.725077250772507398e+01
7.575075750757507365e+01
7.474054332380057986e+01
7.479717654319401277e+01
7.748036664040111532e+01
8.340389526344245041e+01
9.108764557033325104e+01
1.002714108773740804e+02
1.087051686843399239e+02
1.163430001646955390e+02
1.216083589407322734e+02
1.254196215431541930e+02
1.269808616453511547e+02
1.275012750127501420e+02
1.263992231759052345e+02
1.248379830737082870e+02
1.232767429715113536e+02
1.217155028693144061e+02
1.200012000120001261e+02
1.185011850118501258e+02
1.162511625116251253e+02
1.131899074092781774e+02
1.093174197048092822e+02
1.048479872553827761e+02
1.010367246529608138e+02
9.722546205053888002e+01
9.491421444826693232e+01
9.225092250922509152e+01
9.029171924372305114e+01
8.850088500885009068e+01
8.775087750877509052e+01
8.635800643720723713e+01
8.625086250862509019e+01
8.550085500855009002e+01
8.550085500855009002e+01
8.550085500855009002e+01
8.550085500855009002e+01
8.550085500855009002e+01
8.550085500855009002e+01
8.550085500855009002e+01
8.550085500855009002e+01
8.550085500855009002e+01
8.475084750847508985e+01
8.412329021249395566e+01
8.331205761037200830e+01
8.250082500825008935e+01
