4.948394754594324496e+01,4.984142332481016524e+01,5.063743730291027845e+01,5.108022785521200859e+01,5.183860837261416776e+01,5.234776420544834963e+01,5.308502045265097991e+01,5.364703185298494503e+01,5.437508030267289172e+01,5.498028951008894438e+01,5.570772825453700960e+01,5.634918705441617703e+01,5.708231169674090921e+01,5.775501939309624078e+01,5.849857612050806921e+01,5.919886859853688321e+01,5.995652000471305598e+01,6.068154955690509667e+01
4.998879829655896145e+01,5.035021106531649338e+01,5.115019113176234811e+01,5.159732859719230191e+01,5.236009852813698728e+01,5.287363560654003436e+01,5.361516838530610585e+01,5.418115171497073845e+01,5.491298006374430685e+01,5.552151960996776126e+01,5.625195726644847838e+01,5.689587871975530931e+01,5.763108722928274119e+01,5.830547670442262387e+01,5.905063609461009122e+01,5.975238971268696275e+01,6.051161993229808189e+01,6.123820519819937402e+01
4.941739595157095977e+01,4.977685889139673492e+01,5.057483347679720964e+01,5.101990078370023696e+01,5.178057012981638962e+01,5.229219252127298745e+01,5.303192595322213521e+01,5.359643172080058804e+01,5.432684697989621014e+01,5.493436645581671485e+01,5.566397701714887347e+01,5.630759907324746649e+01,5.704285260268729019e+01,5.771773288369773525e+01,5.846351663045091129e+01,5.916602252136313922e+01,5.992599074132876069e+01,6.065322124208955046e+01
4.949169348595974327e+01,4.985000243002732390e+01,5.064678550161028170e+01,5.109032032715831662e+01,5.184934779037889285e+01,5.235910908117978835e+01,5.309688389494091609e+01,5.365940098681632975e+01,5.438790237723323884e+01,5.499358232077769060e+01,5.572146248046104944e+01,5.636340526289362884e+01,5.709700833531781683e+01,5.777025153263126356e+01,5.851438653065251572e+01,5.921529359816101845e+01,5.997363246554348137e+01,6.069937135894154778e+01
4.954742904177251006e+01,4.990727783756229030e+01,5.070560435433556279e+01,5.115077908386709282e+01,5.191144019866542436e+01,5.242283360521241065e+01,5.316218941197999470e+01,5.372618225679836002e+01,5.445612309148781094e+01,5.506322582460651915e+01,5.579257604112867597e+01,5.643602469704106994e+01,5.717117793485715538e+01,5.784594982322376922e+01,5.859153609201631951e+01,5.929384536568662867e+01,6.005344758655951409e+01,6.078039742432197556e+01
4.680331986625971297e+01,4.717439522930389018e+01,4.798404182923430739e+01,4.844053133502549713e+01,4.921216430002616704e+01,4.973455569965246781e+01,5.048437700971616238e+01,5.105898723393844563e+01,5.179892799308771600e+01,5.241613785761201427e+01,5.315493978841816158e+01,5.380791231294594468e+01,5.455212727005465467e+01,5.523621557094050871e+01,5.599079277207676597e+01,5.670238431444992244e+01,5.747090515578798176e+01,5.820695843438114281e+01
4.053503404000484522e+01,4.091238584181562743e+01,4.172888504594236281e+01,4.219196370537542862e+01,4.297026022194937411e+01,4.350029352209924838e+01,4.425762008544653980e+01,4.484101192479572973e+01,4.558934109394559187e+01,4.621604475915604127e+01,4.696368780861671155e+01,4.762639996206247162e+01,4.837944738227859176e+01,4.907306568354455578e+01,4.983624603476333448e+01,5.055721263055919223e+01,5.133426305598707984e+01,5.207988865013193447e+01
3.371125369949148620e+01,3.408175270465118700e+01,3.489288641267059177e+01,3.535075397431477029e+01,3.612418024820949114e+01,3.664965656388663007e+01,3.740209719465466520e+01,3.798115884591503288e+01,3.872460580624261439e+01,3.934754679481565631e+01,4.009085474212628242e+01,4.075056714703237759e+01,4.149990874048386758e+01,4.219079425270152228e+01,4.295025152505866828e+01,4.366832284482892845e+01,4.444127040378782567e+01,4.518404754113738164e+01
3.400142092012060147e+01,3.434489571613465131e+01,3.512986505745745802e+01,3.556141522860607296e+01,3.630928639100276456e+01,3.680813335420759103e+01,3.753384139935359798e+01,3.808507317856324192e+01,3.880065489814850821e+01,3.939593648275875637e+01,4.011259725209748694e+01,4.074710716955294743e+01,4.147211911549038632e+01,4.214005341747908062e+01,4.287585482701025796e+01,4.357080045823538939e+01,4.431915754492925430e+01,4.503692010783273503e+01
4.602697891603010305e+01,4.634869288732841142e+01,4.710940023259126974e+01,4.751594182641618147e+01,4.823964696567477972e+01,4.871474063790519438e+01,4.941909541379487791e+01,4.994700385823674083e+01,5.064000096885206403e+01,5.120790024557150133e+01,5.189706350279131897e+01,5.250003620840146823e+01,5.319531139507447648e+01,5.383230401331680071e+01,5.454005121741335671e+01,5.520646240760792978e+01,5.592789037871487778e+01,5.661697845092835024e+01
7.277441964383156403e+01,7.306635465372839633e+01,7.379638913046815674e+01,7.417424296747273615e+01,7.486961188625707564e+01,7.531315887975169687e+01,7.598786658014009276e+01,7.648384003001378062e+01,7.714943252318350631e+01,7.768942699067376623e+01,7.835553461339657133e+01,7.893353235867988360e+01,7.960726452277191356e+01,8.021813021623957241e+01,8.090366707045390626e+01,8.154287034514666743e+01,8.224273225921162123e+01,8.290654436459702481e+01
1.157168022263188050e+02,1.159631796078493267e+02,1.166456859695537247e+02,1.169877443662115581e+02,1.176531852389720285e+02,1.180733842212423923e+02,1.187303483143682143e+02,1.192061282022035300e+02,1.198545900335159899e+02,1.203699178287433114e+02,1.210144677465399070e+02,1.215655304424224141e+02,1.222186018033512624e+02,1.228076283550025920e+02,1.234792795748976459e+02,1.241014237932054272e+02,1.247897062530656171e+02,1.254313954160574411e+02
1.677813846969588383e+02,1.680675850685144894e+02,1.687780129528257476e+02,1.691446837750213206e+02,1.698261176892021069e+02,1.702531488460093385e+02,1.709142763378519305e+02,1.713903664259158859e+02,1.720450245780576779e+02,1.725691561627327246e+02,1.732337520650316094e+02,1.738048266089462004e+02,1.744857114722107099e+02,1.750924114911912000e+02,1.757830638813442761e+02,1.764079587163053304e+02,1.770996229440783338e+02,1.777288900523112432e+02
2.115156635849500617e+02,2.117771785541370946e+02,2.124530274658556834e+02,2.127900696470145192e+02,2.134395517586085020e+02,2.138404820947152132e+02,2.144790315881324716e+02,2.149342457943374427e+02,2.155719530647711792e+02,2.160733303125185216e+02,2.167147775660123443e+02,2.172535683548957195e+02,2.179027349010402475e+02,2.184742531370148413e+02,2.191381719688313297e+02,2.197408572285654316e+02,2.204246338995427834e+02,2.210541610586454055e+02
2.360097513962675464e+02,2.362990782600756745e+02,2.369945121456974562e+02,2.373549534460926793e+02,2.380230377212642168e+02,2.384424503119454926e+02,2.390969156589595457e+02,2.395672121188114545e+02,2.402187840516063773e+02,2.407330578738803410e+02,2.413885971699369861e+02,2.419395695351371103e+02,2.426024109441604537e+02,2.431827434796384466e+02,2.438555648644843359e+02,2.444607353986997964e+02,2.451488234020733898e+02,2.457778194972936490e+02
2.363590474784489857e+02,2.366391272862851451e+02,2.373228042817637231e+02,2.376691139646670763e+02,2.383179532530933784e+02,2.387146339173586114e+02,2.393395824817903019e+02,2.397765842100897657e+02,2.403895724779530099e+02,2.408653095339296328e+02,2.414839037442141034e+02,2.420062191403724512e+02,2.426490493878547454e+02,2.432220080764556940e+02,2.438953484691951701e+02,2.445082673934151103e+02,2.452044095975654159e+02,2.458395517452409820e+02
2.165753186210674528e+02,2.168904386291493722e+02,2.176139055215199676e+02,2.180016245931786898e+02,2.186947552952474894e+02,2.191384430213612120e+02,2.198111894932557107e+02,2.202998567447073697e+02,2.209638487653612628e+02,2.214930138898025689e+02,2.221618178876409786e+02,2.227335466677154443e+02,2.234207127880095243e+02,2.240351104875788621e+02,2.247447033466047230e+02,2.253897568140622525e+02,2.261131247467286869e+02,2.267706326723627797e+02
1.841192524128072137e+02,1.844342043692480217e+02,1.851635751900598450e+02,1.855555103655225651e+02,1.862558467378935063e+02,1.867075718660893244e+02,1.873897580793019984e+02,1.878893787815397047e+02,1.885638967192027167e+02,1.891056176880878752e+02,1.897832499639014543e+02,1.903644264548057379e+02,1.910544283180732350e+02,1.916719884303221022e+02,1.923800494355882620e+02,1.930293695298971102e+02,1.937579451417428800e+02,1.944343176468453862e+02
